dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,biased_accuracy,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
tiny,hybrid,BDS(iter_sampling=2000),-sigma,2,8,1,1,0.9572,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,BDS(iter_sampling=3000),-sigma,2,8,1,1,0.9572,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,2,8,1,1,0.9572,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,2,8,1,1,0.9572,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,2,8,1,1,0.9572,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,EMDS,-sigma,2,8,2,-1,0.9628,0.98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,-sigma,2,8,2,-1,0.82,0.322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,-sigma,2,8,2,-1,0.7704,0.066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,TwoStep-EM,-sigma,2,8,2,-1,0.9556,0.992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),-sigma,2,8,2,1,0.9572,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,BDS(iter_sampling=2000),-sigma,2,8,2,1,0.9572,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,BDS(iter_sampling=3000),-sigma,2,8,2,0,0.958,0.998,2,0,398,283,0,236,0,36,24,6,31
tiny,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,2,8,2,1,0.9572,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,2,8,2,1,0.9572,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,2,8,2,1,0.9572,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,EMDS,-sigma,2,8,3,-1,0.9628,0.98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,-sigma,2,8,3,-1,0.82,0.322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,-sigma,2,8,3,-1,0.7704,0.066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,TwoStep-EM,-sigma,2,8,3,-1,0.9556,0.992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),-sigma,2,8,3,0,0.944,0.996,3,0,0,131,347,279,0,0,27,36,31
tiny,hybrid,BDS(iter_sampling=2000),-sigma,2,8,3,0,0.9428,0.976,2,322,1,0,336,0,28,0,7,28,0
tiny,hybrid,BDS(iter_sampling=3000),-sigma,2,8,3,0,0.9528,0.996,2,0,0,132,127,0,0,0,27,29,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,2,8,3,1,0.9568,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,2,8,3,1,0.9572,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,2,8,3,1,0.9572,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,EMDS,-sigma,2,8,4,-1,0.9628,0.98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,-sigma,2,8,4,-1,0.82,0.322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,-sigma,2,8,4,-1,0.7704,0.066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,TwoStep-EM,-sigma,2,8,4,-1,0.9556,0.992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),-sigma,2,8,4,0,0.9532,0.996,2,0,0,136,128,0,0,0,28,29,0
tiny,hybrid,BDS(iter_sampling=2000),-sigma,2,8,4,1,0.9572,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,BDS(iter_sampling=3000),-sigma,2,8,4,1,0.9572,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,2,8,4,1,0.9572,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,2,8,4,1,0.9572,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,2,8,4,1,0.9572,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,EMDS,-sigma,2,16,0,-1,0.9416,0.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,-sigma,2,16,0,-1,0.8072,0.076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,-sigma,2,16,0,-1,0.792,0.004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,TwoStep-EM,-sigma,2,16,0,-1,0.9836,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),-sigma,2,16,0,0,0.7876,0.0,3,29,574,0,525,318,47,72,0,66,55
tiny,hybrid,BDS(iter_sampling=2000),-sigma,2,16,0,0,0.9908,0.998,0,0,260,305,0,315,0,51,52,0,56
tiny,hybrid,BDS(iter_sampling=3000),-sigma,2,16,0,0,0.386,0.012,3,339,453,488,409,373,80,66,68,74,60
tiny,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,2,16,0,1,0.992,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,2,16,0,1,0.992,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,2,16,0,0,0.9912,0.996,0,0,0,151,146,0,0,0,55,57,0
tiny,hybrid,EMDS,-sigma,2,16,1,-1,0.9416,0.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,-sigma,2,16,1,-1,0.8072,0.076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,-sigma,2,16,1,-1,0.792,0.004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,TwoStep-EM,-sigma,2,16,1,-1,0.9836,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),-sigma,2,16,1,0,0.6468,0.212,4,259,226,308,373,537,80,26,60,56,79
tiny,hybrid,BDS(iter_sampling=2000),-sigma,2,16,1,0,0.85,0.284,2,48,268,304,0,313,80,29,54,0,56
tiny,hybrid,BDS(iter_sampling=3000),-sigma,2,16,1,0,0.7648,0.97,1,479,1,476,323,315,70,0,75,56,55
tiny,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,2,16,1,1,0.992,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,2,16,1,0,0.9912,0.996,0,0,0,152,147,0,0,0,53,57,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,2,16,1,1,0.992,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,EMDS,-sigma,2,16,2,-1,0.9416,0.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,-sigma,2,16,2,-1,0.8072,0.076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,-sigma,2,16,2,-1,0.792,0.004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,TwoStep-EM,-sigma,2,16,2,-1,0.9836,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),-sigma,2,16,2,0,0.9904,0.996,0,328,301,307,519,320,55,50,51,70,57
tiny,hybrid,BDS(iter_sampling=2000),-sigma,2,16,2,0,0.6832,0.008,3,293,451,388,400,473,80,66,71,74,57
tiny,hybrid,BDS(iter_sampling=3000),-sigma,2,16,2,0,0.554,0.0,5,229,475,518,422,355,50,64,70,74,58
tiny,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,2,16,2,1,0.992,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,2,16,2,1,0.992,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,2,16,2,0,0.9912,0.996,0,0,0,153,147,0,0,0,54,56,0
tiny,hybrid,EMDS,-sigma,2,16,3,-1,0.9416,0.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,-sigma,2,16,3,-1,0.8072,0.076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,-sigma,2,16,3,-1,0.792,0.004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,TwoStep-EM,-sigma,2,16,3,-1,0.9836,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),-sigma,2,16,3,0,0.9812,0.996,4,246,538,369,375,0,80,72,76,75,0
tiny,hybrid,BDS(iter_sampling=2000),-sigma,2,16,3,0,0.6216,0.29,2,48,266,384,399,377,80,29,71,73,59
tiny,hybrid,BDS(iter_sampling=3000),-sigma,2,16,3,0,0.5948,0.0,3,0,447,386,571,433,0,63,73,76,67
tiny,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,2,16,3,0,0.9912,0.996,0,0,0,153,150,0,0,0,53,57,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,2,16,3,1,0.992,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,2,16,3,1,0.992,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,EMDS,-sigma,2,16,4,-1,0.9416,0.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,-sigma,2,16,4,-1,0.8072,0.076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,-sigma,2,16,4,-1,0.792,0.004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,TwoStep-EM,-sigma,2,16,4,-1,0.9836,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),-sigma,2,16,4,0,0.8488,0.278,2,45,265,0,0,0,80,29,0,0,0
tiny,hybrid,BDS(iter_sampling=2000),-sigma,2,16,4,0,0.7368,1.0,3,277,348,152,345,314,33,55,59,74,55
tiny,hybrid,BDS(iter_sampling=3000),-sigma,2,16,4,0,0.5584,0.012,3,291,303,357,406,503,80,54,71,50,76
tiny,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,2,16,4,1,0.992,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,2,16,4,0,0.9912,0.996,0,0,0,154,146,0,0,0,54,56,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,2,16,4,1,0.992,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,EMDS,-sigma,2,24,0,-1,0.9316,0.664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,-sigma,2,24,0,-1,0.8036,0.024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,-sigma,2,24,0,-1,0.7996,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,TwoStep-EM,-sigma,2,24,0,-1,0.9924,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),-sigma,2,24,0,0,0.5996,0.0,3,383,419,303,476,481,120,97,79,103,109
tiny,hybrid,BDS(iter_sampling=2000),-sigma,2,24,0,0,0.7008,0.0,4,233,454,407,630,563,68,101,108,117,115
tiny,hybrid,BDS(iter_sampling=3000),-sigma,2,24,0,0,0.3848,0.0,2,351,316,375,494,0,120,88,90,102,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,2,24,0,0,0.9972,1.0,0,0,0,151,150,0,0,0,85,85,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,2,24,0,1,0.9976,1.0,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,2,24,0,0,0.9972,1.0,0,0,0,153,148,0,0,0,85,86,0
tiny,hybrid,EMDS,-sigma,2,24,1,-1,0.9316,0.664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,-sigma,2,24,1,-1,0.8036,0.024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,-sigma,2,24,1,-1,0.7996,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,TwoStep-EM,-sigma,2,24,1,-1,0.9924,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),-sigma,2,24,1,0,0.998,0.998,2,304,227,149,404,505,120,38,85,110,107
tiny,hybrid,BDS(iter_sampling=2000),-sigma,2,24,1,0,0.9984,1.0,3,50,419,156,626,414,120,95,85,108,109
tiny,hybrid,BDS(iter_sampling=3000),-sigma,2,24,1,0,0.7744,0.0,4,268,418,322,330,447,77,96,105,83,92
tiny,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,2,24,1,0,0.9972,1.0,0,0,0,153,151,0,0,0,85,85,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,2,24,1,0,0.9972,1.0,0,0,0,154,145,0,0,0,86,84,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,2,24,1,1,0.9976,1.0,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,EMDS,-sigma,2,24,2,-1,0.9316,0.664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,-sigma,2,24,2,-1,0.8036,0.024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,-sigma,2,24,2,-1,0.7996,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,TwoStep-EM,-sigma,2,24,2,-1,0.9924,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),-sigma,2,24,2,0,0.3968,0.0,4,234,447,560,493,320,69,97,110,88,79
tiny,hybrid,BDS(iter_sampling=2000),-sigma,2,24,2,0,0.836,0.182,2,458,228,329,350,313,120,37,84,83,79
tiny,hybrid,BDS(iter_sampling=3000),-sigma,2,24,2,0,0.4216,0.006,3,515,314,491,275,319,120,79,112,120,74
tiny,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,2,24,2,1,0.9976,1.0,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,2,24,2,1,0.9976,1.0,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,2,24,2,0,0.9972,1.0,0,0,0,154,153,0,0,0,85,88,0
tiny,hybrid,EMDS,-sigma,2,24,3,-1,0.9316,0.664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,-sigma,2,24,3,-1,0.8036,0.024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,-sigma,2,24,3,-1,0.7996,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,TwoStep-EM,-sigma,2,24,3,-1,0.9924,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),-sigma,2,24,3,0,0.5992,0.0,0,496,266,316,0,312,109,82,78,0,75
tiny,hybrid,BDS(iter_sampling=2000),-sigma,2,24,3,0,0.7992,0.0,3,269,500,155,542,0,82,96,85,99,0
tiny,hybrid,BDS(iter_sampling=3000),-sigma,2,24,3,0,0.5176,0.0,3,0,505,501,399,575,0,110,96,102,107
tiny,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,2,24,3,1,0.9976,1.0,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,2,24,3,0,0.9972,1.0,0,0,0,151,151,0,0,0,86,86,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,2,24,3,0,0.9976,1.0,0,0,0,155,151,0,0,0,85,86,0
tiny,hybrid,EMDS,-sigma,2,24,4,-1,0.9316,0.664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,-sigma,2,24,4,-1,0.8036,0.024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,-sigma,2,24,4,-1,0.7996,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,TwoStep-EM,-sigma,2,24,4,-1,0.9924,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),-sigma,2,24,4,0,0.8028,0.106,3,297,579,148,531,313,120,113,85,101,75
tiny,hybrid,BDS(iter_sampling=2000),-sigma,2,24,4,0,0.6544,0.274,4,249,490,129,387,480,120,117,81,120,86
tiny,hybrid,BDS(iter_sampling=3000),-sigma,2,24,4,0,0.7792,0.0,4,424,439,464,157,315,120,93,116,120,79
tiny,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,2,24,4,0,0.9972,1.0,0,0,0,153,150,0,0,0,85,87,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,2,24,4,0,0.9972,1.0,0,0,0,152,145,0,0,0,86,87,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,2,24,4,1,0.9976,1.0,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,EMDS,-sigma,2,32,0,-1,0.922,0.612,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,-sigma,2,32,0,-1,0.8016,0.01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,-sigma,2,32,0,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,TwoStep-EM,-sigma,2,32,0,-1,0.9972,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),-sigma,2,32,0,0,0.7576,1.0,2,299,262,623,352,322,160,114,157,118,109
tiny,hybrid,BDS(iter_sampling=2000),-sigma,2,32,0,0,0.6356,0.18,3,298,363,330,640,421,160,122,113,158,110
tiny,hybrid,BDS(iter_sampling=3000),-sigma,2,32,0,0,0.7996,0.0,2,296,266,495,148,318,160,62,147,110,110
tiny,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,2,32,0,1,0.9992,1.0,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,2,32,0,0,0.9996,1.0,2,31,226,0,0,0,160,49,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,2,32,0,1,0.9992,1.0,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,EMDS,-sigma,2,32,1,-1,0.922,0.612,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,-sigma,2,32,1,-1,0.8016,0.01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,-sigma,2,32,1,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,TwoStep-EM,-sigma,2,32,1,-1,0.9972,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),-sigma,2,32,1,0,0.9996,1.0,3,492,225,135,390,317,147,49,103,160,109
tiny,hybrid,BDS(iter_sampling=2000),-sigma,2,32,1,0,0.9964,0.994,3,328,314,131,517,491,160,116,105,160,147
tiny,hybrid,BDS(iter_sampling=3000),-sigma,2,32,1,0,0.8244,0.124,2,49,575,315,406,449,160,148,105,144,146
tiny,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,2,32,1,1,0.9992,1.0,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,2,32,1,1,0.9992,1.0,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,2,32,1,1,0.9992,1.0,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,EMDS,-sigma,2,32,2,-1,0.922,0.612,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,-sigma,2,32,2,-1,0.8016,0.01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,-sigma,2,32,2,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,TwoStep-EM,-sigma,2,32,2,-1,0.9972,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),-sigma,2,32,2,0,0.6052,0.0,4,453,488,465,392,367,160,133,154,140,115
tiny,hybrid,BDS(iter_sampling=2000),-sigma,2,32,2,0,0.7932,0.106,5,267,464,397,269,560,160,123,144,160,137
tiny,hybrid,BDS(iter_sampling=3000),-sigma,2,32,2,0,0.8192,0.098,2,49,266,0,330,317,160,61,0,110,111
tiny,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,2,32,2,0,0.9296,1.0,0,0,0,201,210,0,0,0,113,115,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,2,32,2,0,0.9992,1.0,0,0,0,155,149,0,0,0,111,110,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,2,32,2,0,0.9992,1.0,0,0,312,152,401,0,0,116,111,140,0
tiny,hybrid,EMDS,-sigma,2,32,3,-1,0.922,0.612,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,-sigma,2,32,3,-1,0.8016,0.01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,-sigma,2,32,3,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,TwoStep-EM,-sigma,2,32,3,-1,0.9972,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),-sigma,2,32,3,0,0.7996,0.0,3,500,335,406,511,316,160,91,146,142,108
tiny,hybrid,BDS(iter_sampling=2000),-sigma,2,32,3,0,0.5992,0.0,2,462,420,331,351,587,160,130,113,115,155
tiny,hybrid,BDS(iter_sampling=3000),-sigma,2,32,3,0,0.7796,0.0,3,392,522,519,402,265,160,136,152,146,113
tiny,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,2,32,3,1,0.9992,1.0,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,2,32,3,1,0.9992,1.0,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,2,32,3,1,0.9992,1.0,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,EMDS,-sigma,2,32,4,-1,0.922,0.612,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,-sigma,2,32,4,-1,0.8016,0.01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,-sigma,2,32,4,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,TwoStep-EM,-sigma,2,32,4,-1,0.9972,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
