task,worker,label
215,AI_max_24,3
216,AI_max_24,2
217,AI_max_24,2
218,AI_max_24,3
219,AI_max_24,3
220,AI_max_24,1
221,AI_max_24,3
222,AI_max_24,1
223,AI_max_24,2
224,AI_max_24,3
225,AI_max_24,2
226,AI_max_24,1
227,AI_max_24,3
228,AI_max_24,3
229,AI_max_24,2
230,AI_max_24,3
231,AI_max_24,3
232,AI_max_24,1
233,AI_max_24,3
234,AI_max_24,2
235,AI_max_24,1
236,AI_max_24,3
237,AI_max_24,1
238,AI_max_24,3
239,AI_max_24,2
240,AI_max_24,3
241,AI_max_24,1
242,AI_max_24,3
243,AI_max_24,2
244,AI_max_24,3
245,AI_max_24,3
246,AI_max_24,2
247,AI_max_24,3
248,AI_max_24,1
249,AI_max_24,2
250,AI_max_24,3
251,AI_max_24,3
252,AI_max_24,1
253,AI_max_24,3
254,AI_max_24,1
255,AI_max_24,2
256,AI_max_24,3
257,AI_max_24,1
258,AI_max_24,3
259,AI_max_24,3
260,AI_max_24,2
261,AI_max_24,3
262,AI_max_24,3
263,AI_max_24,2
264,AI_max_24,1
265,AI_max_24,1
266,AI_max_24,3
267,AI_max_24,3
268,AI_max_24,2
269,AI_max_24,3
270,AI_max_24,1
271,AI_max_24,2
272,AI_max_24,3
273,AI_max_24,3
274,AI_max_24,3
275,AI_max_24,2
276,AI_max_24,1
277,AI_max_24,2
278,AI_max_24,3
279,AI_max_24,3
280,AI_max_24,1
281,AI_max_24,3
282,AI_max_24,2
283,AI_max_24,1
284,AI_max_24,3
285,AI_max_24,2
286,AI_max_24,3
287,AI_max_24,1
288,AI_max_24,3
289,AI_max_24,1
290,AI_max_24,3
291,AI_max_24,2
292,AI_max_24,3
293,AI_max_24,2
294,AI_max_24,1
295,AI_max_24,3
296,AI_max_24,3
297,AI_max_24,3
298,AI_max_24,1
299,AI_max_24,2
300,AI_max_24,3
301,AI_max_24,1
302,AI_max_24,2
303,AI_max_24,3
304,AI_max_24,3
305,AI_max_24,3
306,AI_max_24,2
307,AI_max_24,1
308,AI_max_24,3
309,AI_max_24,3
310,AI_max_24,2
311,AI_max_24,1
312,AI_max_24,3
313,AI_max_24,1
314,AI_max_24,3
315,AI_max_24,2
316,AI_max_24,3
317,AI_max_24,2
318,AI_max_24,3
319,AI_max_24,3
320,AI_max_24,1
321,AI_max_24,1
322,AI_max_24,3
323,AI_max_24,3
324,AI_max_24,2
325,AI_max_24,3
326,AI_max_24,1
327,AI_max_24,2
328,AI_max_24,3
329,AI_max_24,3
330,AI_max_24,1
331,AI_max_24,2
332,AI_max_24,3
333,AI_max_24,1
334,AI_max_24,3
335,AI_max_24,2
336,AI_max_24,3
337,AI_max_24,1
338,AI_max_24,3
339,AI_max_24,2
340,AI_max_24,3
341,AI_max_24,2
342,AI_max_24,1
343,AI_max_24,3
344,AI_max_24,3
345,AI_max_24,3
346,AI_max_24,3
347,AI_max_24,2
348,AI_max_24,1
349,AI_max_24,1
350,AI_max_24,3
351,AI_max_24,3
352,AI_max_24,2
353,AI_max_24,1
354,AI_max_24,3
355,AI_max_24,3
356,AI_max_24,2
357,AI_max_24,2
358,AI_max_24,1
359,AI_max_24,3
360,AI_max_24,3
361,AI_max_24,2
362,AI_max_24,3
363,AI_max_24,3
364,AI_max_24,1
365,AI_max_24,1
366,AI_max_24,3
367,AI_max_24,3
368,AI_max_24,2
369,AI_max_24,3
370,AI_max_24,2
371,AI_max_24,3
372,AI_max_24,1
373,AI_max_24,1
374,AI_max_24,3
375,AI_max_24,2
376,AI_max_24,3
377,AI_max_24,3
378,AI_max_24,1
379,AI_max_24,3
380,AI_max_24,2
381,AI_max_24,2
382,AI_max_24,3
383,AI_max_24,1
384,AI_max_24,3
385,AI_max_24,3
386,AI_max_24,3
387,AI_max_24,2
388,AI_max_24,1
389,AI_max_24,2
390,AI_max_24,3
391,AI_max_24,3
392,AI_max_24,1
393,AI_max_24,1
394,AI_max_24,2
395,AI_max_24,3
396,AI_max_24,3
397,AI_max_24,2
398,AI_max_24,1
399,AI_max_24,3
400,AI_max_24,3
401,AI_max_24,1
402,AI_max_24,2
403,AI_max_24,3
404,AI_max_24,3
405,AI_max_24,3
406,AI_max_24,3
407,AI_max_24,2
408,AI_max_24,1
409,AI_max_24,2
410,AI_max_24,1
411,AI_max_24,3
412,AI_max_24,3
413,AI_max_24,3
414,AI_max_24,2
415,AI_max_24,1
416,AI_max_24,3
417,AI_max_24,3
418,AI_max_24,3
419,AI_max_24,2
420,AI_max_24,1
421,AI_max_24,3
422,AI_max_24,3
423,AI_max_24,1
424,AI_max_24,2
425,AI_max_24,3
426,AI_max_24,1
427,AI_max_24,2
428,AI_max_24,3
429,AI_max_24,2
430,AI_max_24,1
431,AI_max_24,3
432,AI_max_24,3
433,AI_max_24,2
434,AI_max_24,3
435,AI_max_24,3
436,AI_max_24,1
437,AI_max_24,1
438,AI_max_24,3
439,AI_max_24,2
440,AI_max_24,3
441,AI_max_24,3
442,AI_max_24,2
443,AI_max_24,1
444,AI_max_24,3
445,AI_max_24,1
446,AI_max_24,3
447,AI_max_24,2
448,AI_max_24,3
449,AI_max_24,3
450,AI_max_24,2
451,AI_max_24,1
452,AI_max_24,3
453,AI_max_24,1
454,AI_max_24,2
455,AI_max_24,3
456,AI_max_24,3
457,AI_max_24,1
458,AI_max_24,3
459,AI_max_24,2
460,AI_max_24,3
461,AI_max_24,3
462,AI_max_24,3
463,AI_max_24,1
464,AI_max_24,2
465,AI_max_24,3
466,AI_max_24,2
467,AI_max_24,1
468,AI_max_24,3
469,AI_max_24,3
470,AI_max_24,1
471,AI_max_24,3
472,AI_max_24,2
473,AI_max_24,3
474,AI_max_24,2
475,AI_max_24,3
476,AI_max_24,1
477,AI_max_24,2
478,AI_max_24,3
479,AI_max_24,3
480,AI_max_24,1
481,AI_max_24,1
482,AI_max_24,3
483,AI_max_24,3
484,AI_max_24,2
485,AI_max_24,1
486,AI_max_24,3
487,AI_max_24,3
488,AI_max_24,2
489,AI_max_24,3
490,AI_max_24,2
491,AI_max_24,3
492,AI_max_24,1
493,AI_max_24,3
494,AI_max_24,3
495,AI_max_24,1
496,AI_max_24,2
497,AI_max_24,2
498,AI_max_24,3
499,AI_max_24,1
500,AI_max_24,3
501,AI_max_24,2
502,AI_max_24,1
503,AI_max_24,3
504,AI_max_24,3
505,AI_max_24,1
506,AI_max_24,3
507,AI_max_24,3
508,AI_max_24,2
509,AI_max_24,3
510,AI_max_24,1
511,AI_max_24,3
512,AI_max_24,2
513,AI_max_24,3
514,AI_max_24,3
515,AI_max_24,2
516,AI_max_24,1
517,AI_max_24,3
518,AI_max_24,1
519,AI_max_24,3
520,AI_max_24,2
521,AI_max_24,2
522,AI_max_24,1
523,AI_max_24,3
524,AI_max_24,3
525,AI_max_24,3
526,AI_max_24,3
527,AI_max_24,1
528,AI_max_24,2
529,AI_max_24,1
530,AI_max_24,2
531,AI_max_24,3
532,AI_max_24,3
533,AI_max_24,3
534,AI_max_24,2
535,AI_max_24,1
536,AI_max_24,3
537,AI_max_24,2
538,AI_max_24,1
539,AI_max_24,3
540,AI_max_24,3
541,AI_max_24,3
542,AI_max_24,1
543,AI_max_24,2
544,AI_max_24,3
545,AI_max_24,2
546,AI_max_24,3
547,AI_max_24,1
548,AI_max_24,3
549,AI_max_24,3
550,AI_max_24,1
551,AI_max_24,3
552,AI_max_24,2
553,AI_max_24,3
554,AI_max_24,1
555,AI_max_24,2
556,AI_max_24,3
557,AI_max_24,3
558,AI_max_24,1
559,AI_max_24,2
560,AI_max_24,3
561,AI_max_24,1
562,AI_max_24,3
563,AI_max_24,3
564,AI_max_24,2
565,AI_max_24,3
566,AI_max_24,2
567,AI_max_24,3
568,AI_max_24,1
569,AI_max_24,3
570,AI_max_24,1
571,AI_max_24,3
572,AI_max_24,2
573,AI_max_24,3
574,AI_max_24,3
575,AI_max_24,2
576,AI_max_24,1
577,AI_max_24,3
578,AI_max_24,1
579,AI_max_24,3
580,AI_max_24,2
581,AI_max_24,3
582,AI_max_24,3
583,AI_max_24,2
584,AI_max_24,1
