task,worker,label
136,AI_max_12,1
135,AI_max_12,2
134,AI_max_12,3
494,AI_max_12,3
495,AI_max_12,2
139,AI_max_12,3
138,AI_max_12,2
490,AI_max_12,2
491,AI_max_12,3
492,AI_max_12,2
493,AI_max_12,1
24,AI_max_12,1
25,AI_max_12,2
26,AI_max_12,3
27,AI_max_12,3
20,AI_max_12,1
21,AI_max_12,2
22,AI_max_12,3
23,AI_max_12,2
28,AI_max_12,2
29,AI_max_12,3
407,AI_max_12,1
406,AI_max_12,1
405,AI_max_12,2
404,AI_max_12,3
403,AI_max_12,1
402,AI_max_12,1
401,AI_max_12,3
400,AI_max_12,2
629,AI_max_12,2
409,AI_max_12,1
408,AI_max_12,1
628,AI_max_12,2
758,AI_max_12,3
379,AI_max_12,2
378,AI_max_12,2
371,AI_max_12,2
370,AI_max_12,3
373,AI_max_12,2
372,AI_max_12,3
375,AI_max_12,2
374,AI_max_12,1
377,AI_max_12,2
376,AI_max_12,2
708,AI_max_12,3
709,AI_max_12,1
704,AI_max_12,3
705,AI_max_12,2
706,AI_max_12,2
707,AI_max_12,2
700,AI_max_12,2
618,AI_max_12,1
702,AI_max_12,3
703,AI_max_12,2
393,AI_max_12,2
392,AI_max_12,1
88,AI_max_12,1
89,AI_max_12,2
397,AI_max_12,2
396,AI_max_12,2
395,AI_max_12,1
394,AI_max_12,3
82,AI_max_12,2
83,AI_max_12,2
80,AI_max_12,1
81,AI_max_12,1
86,AI_max_12,2
87,AI_max_12,1
84,AI_max_12,2
85,AI_max_12,1
797,AI_max_12,3
796,AI_max_12,3
795,AI_max_12,1
794,AI_max_12,3
793,AI_max_12,2
792,AI_max_12,3
791,AI_max_12,3
790,AI_max_12,2
799,AI_max_12,2
798,AI_max_12,2
7,AI_max_12,2
601,AI_max_12,1
607,AI_max_12,2
586,AI_max_12,2
587,AI_max_12,1
584,AI_max_12,3
585,AI_max_12,2
582,AI_max_12,1
583,AI_max_12,3
580,AI_max_12,3
581,AI_max_12,2
588,AI_max_12,1
589,AI_max_12,1
245,AI_max_12,3
244,AI_max_12,1
247,AI_max_12,2
246,AI_max_12,3
241,AI_max_12,2
240,AI_max_12,2
243,AI_max_12,1
242,AI_max_12,2
615,AI_max_12,2
249,AI_max_12,1
248,AI_max_12,2
519,AI_max_12,2
518,AI_max_12,2
511,AI_max_12,2
510,AI_max_12,3
513,AI_max_12,2
512,AI_max_12,2
515,AI_max_12,1
514,AI_max_12,2
517,AI_max_12,3
516,AI_max_12,3
458,AI_max_12,2
459,AI_max_12,2
621,AI_max_12,2
620,AI_max_12,2
627,AI_max_12,2
626,AI_max_12,3
625,AI_max_12,2
624,AI_max_12,1
450,AI_max_12,3
451,AI_max_12,3
452,AI_max_12,2
453,AI_max_12,3
454,AI_max_12,2
455,AI_max_12,3
456,AI_max_12,2
457,AI_max_12,3
179,AI_max_12,2
178,AI_max_12,3
177,AI_max_12,2
176,AI_max_12,1
175,AI_max_12,1
174,AI_max_12,3
173,AI_max_12,1
172,AI_max_12,2
171,AI_max_12,2
170,AI_max_12,1
656,AI_max_12,3
657,AI_max_12,3
654,AI_max_12,1
253,AI_max_12,2
182,AI_max_12,3
183,AI_max_12,3
180,AI_max_12,3
181,AI_max_12,3
186,AI_max_12,2
187,AI_max_12,3
184,AI_max_12,3
185,AI_max_12,3
652,AI_max_12,2
188,AI_max_12,2
189,AI_max_12,2
658,AI_max_12,3
653,AI_max_12,3
650,AI_max_12,2
651,AI_max_12,3
764,AI_max_12,2
11,AI_max_12,2
10,AI_max_12,2
13,AI_max_12,3
12,AI_max_12,1
15,AI_max_12,3
14,AI_max_12,1
17,AI_max_12,3
16,AI_max_12,2
19,AI_max_12,1
18,AI_max_12,1
659,AI_max_12,3
753,AI_max_12,2
752,AI_max_12,2
62,AI_max_12,2
756,AI_max_12,2
322,AI_max_12,3
323,AI_max_12,2
320,AI_max_12,3
321,AI_max_12,2
326,AI_max_12,2
327,AI_max_12,2
324,AI_max_12,3
325,AI_max_12,2
328,AI_max_12,3
329,AI_max_12,3
759,AI_max_12,1
201,AI_max_12,2
200,AI_max_12,3
203,AI_max_12,2
202,AI_max_12,2
205,AI_max_12,2
204,AI_max_12,1
207,AI_max_12,1
206,AI_max_12,3
209,AI_max_12,2
208,AI_max_12,1
779,AI_max_12,1
778,AI_max_12,1
77,AI_max_12,3
76,AI_max_12,3
75,AI_max_12,3
74,AI_max_12,1
73,AI_max_12,1
72,AI_max_12,3
71,AI_max_12,2
70,AI_max_12,2
655,AI_max_12,2
79,AI_max_12,2
78,AI_max_12,3
2,AI_max_12,2
805,AI_max_12,2
804,AI_max_12,2
669,AI_max_12,2
668,AI_max_12,3
667,AI_max_12,2
666,AI_max_12,2
665,AI_max_12,1
664,AI_max_12,2
663,AI_max_12,1
662,AI_max_12,2
661,AI_max_12,1
660,AI_max_12,2
769,AI_max_12,3
692,AI_max_12,2
693,AI_max_12,2
690,AI_max_12,3
691,AI_max_12,3
696,AI_max_12,2
697,AI_max_12,2
694,AI_max_12,3
695,AI_max_12,3
698,AI_max_12,2
699,AI_max_12,2
542,AI_max_12,2
543,AI_max_12,2
540,AI_max_12,3
541,AI_max_12,2
546,AI_max_12,2
547,AI_max_12,3
544,AI_max_12,2
545,AI_max_12,1
8,AI_max_12,2
548,AI_max_12,2
549,AI_max_12,2
68,AI_max_12,2
598,AI_max_12,2
120,AI_max_12,2
121,AI_max_12,2
122,AI_max_12,2
123,AI_max_12,2
124,AI_max_12,2
125,AI_max_12,2
126,AI_max_12,2
127,AI_max_12,3
128,AI_max_12,3
129,AI_max_12,2
765,AI_max_12,2
414,AI_max_12,3
415,AI_max_12,2
416,AI_max_12,3
417,AI_max_12,2
410,AI_max_12,2
411,AI_max_12,1
412,AI_max_12,3
413,AI_max_12,3
498,AI_max_12,2
418,AI_max_12,3
419,AI_max_12,3
776,AI_max_12,1
499,AI_max_12,3
319,AI_max_12,2
318,AI_max_12,1
313,AI_max_12,3
312,AI_max_12,3
311,AI_max_12,3
310,AI_max_12,1
317,AI_max_12,3
316,AI_max_12,1
315,AI_max_12,2
314,AI_max_12,2
496,AI_max_12,1
497,AI_max_12,3
3,AI_max_12,1
725,AI_max_12,2
368,AI_max_12,2
369,AI_max_12,2
366,AI_max_12,3
367,AI_max_12,1
364,AI_max_12,3
365,AI_max_12,1
362,AI_max_12,1
363,AI_max_12,3
360,AI_max_12,2
361,AI_max_12,2
380,AI_max_12,2
381,AI_max_12,3
382,AI_max_12,3
383,AI_max_12,1
384,AI_max_12,3
385,AI_max_12,2
386,AI_max_12,2
387,AI_max_12,1
388,AI_max_12,1
389,AI_max_12,2
784,AI_max_12,3
785,AI_max_12,2
786,AI_max_12,2
787,AI_max_12,1
780,AI_max_12,2
781,AI_max_12,1
782,AI_max_12,2
783,AI_max_12,2
788,AI_max_12,2
789,AI_max_12,3
605,AI_max_12,2
579,AI_max_12,2
578,AI_max_12,3
604,AI_max_12,3
573,AI_max_12,3
572,AI_max_12,1
571,AI_max_12,2
570,AI_max_12,2
577,AI_max_12,2
576,AI_max_12,2
575,AI_max_12,3
574,AI_max_12,2
60,AI_max_12,2
61,AI_max_12,3
258,AI_max_12,3
259,AI_max_12,2
64,AI_max_12,2
65,AI_max_12,3
66,AI_max_12,3
67,AI_max_12,2
252,AI_max_12,2
69,AI_max_12,2
250,AI_max_12,3
251,AI_max_12,1
256,AI_max_12,1
257,AI_max_12,2
254,AI_max_12,3
255,AI_max_12,2
603,AI_max_12,3
602,AI_max_12,2
731,AI_max_12,3
730,AI_max_12,2
733,AI_max_12,2
732,AI_max_12,3
735,AI_max_12,2
734,AI_max_12,2
508,AI_max_12,2
509,AI_max_12,3
506,AI_max_12,1
507,AI_max_12,2
504,AI_max_12,2
505,AI_max_12,1
502,AI_max_12,2
503,AI_max_12,3
500,AI_max_12,2
501,AI_max_12,2
630,AI_max_12,3
631,AI_max_12,2
632,AI_max_12,3
633,AI_max_12,3
469,AI_max_12,1
468,AI_max_12,2
636,AI_max_12,3
637,AI_max_12,1
465,AI_max_12,2
464,AI_max_12,2
467,AI_max_12,2
466,AI_max_12,2
461,AI_max_12,3
460,AI_max_12,1
463,AI_max_12,1
462,AI_max_12,3
168,AI_max_12,2
169,AI_max_12,1
164,AI_max_12,3
165,AI_max_12,2
166,AI_max_12,2
167,AI_max_12,2
160,AI_max_12,1
161,AI_max_12,2
162,AI_max_12,1
163,AI_max_12,3
600,AI_max_12,1
9,AI_max_12,2
647,AI_max_12,2
646,AI_max_12,3
649,AI_max_12,3
648,AI_max_12,2
357,AI_max_12,2
356,AI_max_12,2
355,AI_max_12,3
354,AI_max_12,1
353,AI_max_12,2
352,AI_max_12,1
351,AI_max_12,3
350,AI_max_12,1
803,AI_max_12,2
802,AI_max_12,1
801,AI_max_12,2
800,AI_max_12,3
807,AI_max_12,2
806,AI_max_12,3
359,AI_max_12,2
358,AI_max_12,3
216,AI_max_12,2
217,AI_max_12,1
214,AI_max_12,1
215,AI_max_12,2
212,AI_max_12,1
213,AI_max_12,1
210,AI_max_12,2
211,AI_max_12,2
762,AI_max_12,3
763,AI_max_12,1
760,AI_max_12,1
761,AI_max_12,2
766,AI_max_12,2
767,AI_max_12,1
218,AI_max_12,2
219,AI_max_12,1
289,AI_max_12,2
288,AI_max_12,2
4,AI_max_12,2
281,AI_max_12,2
280,AI_max_12,3
283,AI_max_12,2
282,AI_max_12,1
285,AI_max_12,2
284,AI_max_12,1
287,AI_max_12,2
286,AI_max_12,2
678,AI_max_12,3
679,AI_max_12,2
674,AI_max_12,3
675,AI_max_12,3
676,AI_max_12,2
677,AI_max_12,1
670,AI_max_12,2
671,AI_max_12,2
672,AI_max_12,1
673,AI_max_12,2
263,AI_max_12,2
262,AI_max_12,2
261,AI_max_12,1
260,AI_max_12,2
267,AI_max_12,2
266,AI_max_12,1
265,AI_max_12,3
264,AI_max_12,1
269,AI_max_12,2
268,AI_max_12,2
701,AI_max_12,2
59,AI_max_12,1
58,AI_max_12,3
55,AI_max_12,2
54,AI_max_12,2
57,AI_max_12,3
56,AI_max_12,1
51,AI_max_12,2
50,AI_max_12,1
53,AI_max_12,1
52,AI_max_12,2
537,AI_max_12,3
536,AI_max_12,1
535,AI_max_12,3
63,AI_max_12,1
533,AI_max_12,3
532,AI_max_12,3
531,AI_max_12,3
530,AI_max_12,3
539,AI_max_12,1
538,AI_max_12,3
775,AI_max_12,2
774,AI_max_12,2
777,AI_max_12,3
115,AI_max_12,2
114,AI_max_12,2
117,AI_max_12,2
116,AI_max_12,3
111,AI_max_12,3
110,AI_max_12,2
113,AI_max_12,3
112,AI_max_12,2
771,AI_max_12,2
119,AI_max_12,2
118,AI_max_12,2
770,AI_max_12,3
773,AI_max_12,3
772,AI_max_12,1
429,AI_max_12,2
428,AI_max_12,2
534,AI_max_12,2
421,AI_max_12,3
420,AI_max_12,1
423,AI_max_12,2
422,AI_max_12,3
425,AI_max_12,2
424,AI_max_12,1
427,AI_max_12,3
426,AI_max_12,1
308,AI_max_12,1
309,AI_max_12,2
300,AI_max_12,1
301,AI_max_12,3
302,AI_max_12,2
303,AI_max_12,3
304,AI_max_12,1
305,AI_max_12,1
306,AI_max_12,1
307,AI_max_12,2
568,AI_max_12,2
569,AI_max_12,2
751,AI_max_12,2
750,AI_max_12,1
757,AI_max_12,1
737,AI_max_12,1
755,AI_max_12,3
754,AI_max_12,2
560,AI_max_12,1
561,AI_max_12,1
562,AI_max_12,1
563,AI_max_12,2
564,AI_max_12,2
565,AI_max_12,2
566,AI_max_12,3
567,AI_max_12,1
739,AI_max_12,2
229,AI_max_12,2
228,AI_max_12,2
227,AI_max_12,3
226,AI_max_12,2
225,AI_max_12,2
224,AI_max_12,2
223,AI_max_12,2
222,AI_max_12,2
221,AI_max_12,3
220,AI_max_12,2
391,AI_max_12,3
726,AI_max_12,3
727,AI_max_12,3
724,AI_max_12,2
390,AI_max_12,3
722,AI_max_12,1
723,AI_max_12,2
720,AI_max_12,1
721,AI_max_12,2
728,AI_max_12,2
729,AI_max_12,1
151,AI_max_12,3
150,AI_max_12,3
153,AI_max_12,2
152,AI_max_12,1
155,AI_max_12,2
154,AI_max_12,2
157,AI_max_12,1
156,AI_max_12,2
159,AI_max_12,1
158,AI_max_12,2
609,AI_max_12,2
608,AI_max_12,1
634,AI_max_12,2
399,AI_max_12,2
635,AI_max_12,3
749,AI_max_12,2
398,AI_max_12,1
48,AI_max_12,2
49,AI_max_12,2
46,AI_max_12,2
47,AI_max_12,1
44,AI_max_12,2
45,AI_max_12,2
42,AI_max_12,2
43,AI_max_12,3
40,AI_max_12,2
41,AI_max_12,2
638,AI_max_12,2
5,AI_max_12,3
639,AI_max_12,3
489,AI_max_12,2
488,AI_max_12,2
487,AI_max_12,3
486,AI_max_12,2
485,AI_max_12,2
484,AI_max_12,3
483,AI_max_12,3
482,AI_max_12,3
481,AI_max_12,1
480,AI_max_12,2
472,AI_max_12,1
473,AI_max_12,1
470,AI_max_12,3
471,AI_max_12,1
476,AI_max_12,2
477,AI_max_12,2
474,AI_max_12,2
475,AI_max_12,2
478,AI_max_12,3
479,AI_max_12,3
