task,worker,label
380,AI_max_11,1
381,AI_max_11,3
382,AI_max_11,3
383,AI_max_11,1
384,AI_max_11,3
385,AI_max_11,2
386,AI_max_11,2
387,AI_max_11,1
388,AI_max_11,1
389,AI_max_11,2
784,AI_max_11,3
785,AI_max_11,1
786,AI_max_11,1
787,AI_max_11,1
780,AI_max_11,2
781,AI_max_11,1
782,AI_max_11,2
783,AI_max_11,2
788,AI_max_11,2
789,AI_max_11,3
605,AI_max_11,2
579,AI_max_11,2
578,AI_max_11,3
604,AI_max_11,3
573,AI_max_11,3
572,AI_max_11,1
571,AI_max_11,2
570,AI_max_11,2
577,AI_max_11,2
576,AI_max_11,1
575,AI_max_11,3
574,AI_max_11,1
60,AI_max_11,2
61,AI_max_11,3
258,AI_max_11,3
259,AI_max_11,2
64,AI_max_11,2
65,AI_max_11,3
66,AI_max_11,3
67,AI_max_11,2
252,AI_max_11,2
69,AI_max_11,2
250,AI_max_11,3
251,AI_max_11,1
256,AI_max_11,1
257,AI_max_11,1
254,AI_max_11,3
255,AI_max_11,2
603,AI_max_11,3
602,AI_max_11,2
731,AI_max_11,3
730,AI_max_11,2
733,AI_max_11,1
732,AI_max_11,3
735,AI_max_11,2
734,AI_max_11,1
508,AI_max_11,2
509,AI_max_11,3
506,AI_max_11,1
507,AI_max_11,2
504,AI_max_11,1
505,AI_max_11,1
502,AI_max_11,2
503,AI_max_11,3
500,AI_max_11,2
501,AI_max_11,1
630,AI_max_11,3
631,AI_max_11,2
632,AI_max_11,3
633,AI_max_11,3
469,AI_max_11,1
468,AI_max_11,2
636,AI_max_11,3
637,AI_max_11,1
465,AI_max_11,2
464,AI_max_11,2
467,AI_max_11,2
466,AI_max_11,1
461,AI_max_11,3
460,AI_max_11,1
463,AI_max_11,1
462,AI_max_11,3
168,AI_max_11,1
169,AI_max_11,1
164,AI_max_11,3
165,AI_max_11,1
166,AI_max_11,2
167,AI_max_11,1
160,AI_max_11,1
161,AI_max_11,2
162,AI_max_11,1
163,AI_max_11,3
600,AI_max_11,1
9,AI_max_11,1
647,AI_max_11,1
646,AI_max_11,3
649,AI_max_11,3
648,AI_max_11,2
357,AI_max_11,1
356,AI_max_11,1
355,AI_max_11,3
354,AI_max_11,1
353,AI_max_11,2
352,AI_max_11,1
351,AI_max_11,3
350,AI_max_11,1
803,AI_max_11,2
802,AI_max_11,1
801,AI_max_11,2
800,AI_max_11,3
807,AI_max_11,1
806,AI_max_11,3
359,AI_max_11,2
358,AI_max_11,3
216,AI_max_11,1
217,AI_max_11,1
214,AI_max_11,1
215,AI_max_11,1
212,AI_max_11,1
213,AI_max_11,1
210,AI_max_11,2
211,AI_max_11,1
762,AI_max_11,3
763,AI_max_11,1
760,AI_max_11,1
761,AI_max_11,2
766,AI_max_11,1
767,AI_max_11,1
218,AI_max_11,2
219,AI_max_11,1
289,AI_max_11,2
288,AI_max_11,1
4,AI_max_11,1
281,AI_max_11,1
280,AI_max_11,3
283,AI_max_11,1
282,AI_max_11,1
285,AI_max_11,1
284,AI_max_11,1
287,AI_max_11,1
286,AI_max_11,2
678,AI_max_11,3
679,AI_max_11,1
674,AI_max_11,3
675,AI_max_11,3
676,AI_max_11,2
677,AI_max_11,1
670,AI_max_11,2
671,AI_max_11,2
672,AI_max_11,1
673,AI_max_11,1
263,AI_max_11,1
262,AI_max_11,2
261,AI_max_11,1
260,AI_max_11,2
267,AI_max_11,2
266,AI_max_11,1
265,AI_max_11,3
264,AI_max_11,1
269,AI_max_11,1
268,AI_max_11,2
701,AI_max_11,2
59,AI_max_11,1
58,AI_max_11,3
55,AI_max_11,2
54,AI_max_11,1
57,AI_max_11,3
56,AI_max_11,1
51,AI_max_11,2
50,AI_max_11,1
53,AI_max_11,1
52,AI_max_11,2
537,AI_max_11,3
536,AI_max_11,1
535,AI_max_11,3
63,AI_max_11,1
533,AI_max_11,3
532,AI_max_11,3
531,AI_max_11,3
530,AI_max_11,3
539,AI_max_11,1
538,AI_max_11,3
775,AI_max_11,2
774,AI_max_11,1
777,AI_max_11,3
115,AI_max_11,2
114,AI_max_11,2
117,AI_max_11,2
116,AI_max_11,3
111,AI_max_11,3
110,AI_max_11,2
113,AI_max_11,3
112,AI_max_11,1
771,AI_max_11,2
119,AI_max_11,1
118,AI_max_11,2
770,AI_max_11,3
773,AI_max_11,3
772,AI_max_11,1
429,AI_max_11,2
428,AI_max_11,1
534,AI_max_11,1
421,AI_max_11,3
420,AI_max_11,1
423,AI_max_11,1
422,AI_max_11,3
425,AI_max_11,2
424,AI_max_11,1
427,AI_max_11,3
426,AI_max_11,1
308,AI_max_11,1
309,AI_max_11,1
300,AI_max_11,1
301,AI_max_11,3
302,AI_max_11,1
303,AI_max_11,3
304,AI_max_11,1
305,AI_max_11,1
306,AI_max_11,1
307,AI_max_11,1
568,AI_max_11,2
569,AI_max_11,2
751,AI_max_11,1
750,AI_max_11,1
757,AI_max_11,1
737,AI_max_11,1
755,AI_max_11,3
754,AI_max_11,1
560,AI_max_11,1
561,AI_max_11,1
562,AI_max_11,1
563,AI_max_11,1
564,AI_max_11,2
565,AI_max_11,2
566,AI_max_11,3
567,AI_max_11,1
739,AI_max_11,2
229,AI_max_11,1
228,AI_max_11,2
227,AI_max_11,3
226,AI_max_11,2
225,AI_max_11,1
224,AI_max_11,1
223,AI_max_11,2
222,AI_max_11,2
221,AI_max_11,3
220,AI_max_11,1
391,AI_max_11,3
726,AI_max_11,3
727,AI_max_11,3
724,AI_max_11,2
390,AI_max_11,3
722,AI_max_11,1
723,AI_max_11,1
720,AI_max_11,1
721,AI_max_11,2
728,AI_max_11,1
729,AI_max_11,1
151,AI_max_11,3
150,AI_max_11,3
153,AI_max_11,2
152,AI_max_11,1
155,AI_max_11,2
154,AI_max_11,1
157,AI_max_11,1
156,AI_max_11,2
159,AI_max_11,1
158,AI_max_11,2
609,AI_max_11,1
608,AI_max_11,1
634,AI_max_11,1
399,AI_max_11,1
635,AI_max_11,3
749,AI_max_11,2
398,AI_max_11,1
48,AI_max_11,2
49,AI_max_11,2
46,AI_max_11,1
47,AI_max_11,1
44,AI_max_11,2
45,AI_max_11,1
42,AI_max_11,1
43,AI_max_11,3
40,AI_max_11,2
41,AI_max_11,2
638,AI_max_11,2
5,AI_max_11,3
639,AI_max_11,3
489,AI_max_11,2
488,AI_max_11,1
487,AI_max_11,3
486,AI_max_11,2
485,AI_max_11,2
484,AI_max_11,3
483,AI_max_11,3
482,AI_max_11,3
481,AI_max_11,1
480,AI_max_11,1
472,AI_max_11,1
473,AI_max_11,1
470,AI_max_11,3
471,AI_max_11,1
476,AI_max_11,1
477,AI_max_11,1
474,AI_max_11,1
475,AI_max_11,1
478,AI_max_11,3
479,AI_max_11,3
