task,worker,label
58,AI_max_24,3
55,AI_max_24,2
54,AI_max_24,3
57,AI_max_24,3
56,AI_max_24,1
51,AI_max_24,2
50,AI_max_24,1
53,AI_max_24,1
52,AI_max_24,2
537,AI_max_24,3
536,AI_max_24,1
535,AI_max_24,3
63,AI_max_24,1
533,AI_max_24,3
532,AI_max_24,3
531,AI_max_24,3
530,AI_max_24,3
539,AI_max_24,1
538,AI_max_24,3
775,AI_max_24,2
774,AI_max_24,3
777,AI_max_24,3
115,AI_max_24,2
114,AI_max_24,2
117,AI_max_24,2
116,AI_max_24,3
111,AI_max_24,3
110,AI_max_24,2
113,AI_max_24,3
112,AI_max_24,3
771,AI_max_24,2
119,AI_max_24,3
118,AI_max_24,2
770,AI_max_24,3
773,AI_max_24,3
772,AI_max_24,1
429,AI_max_24,2
428,AI_max_24,3
534,AI_max_24,3
421,AI_max_24,3
420,AI_max_24,1
423,AI_max_24,3
422,AI_max_24,3
425,AI_max_24,2
424,AI_max_24,1
427,AI_max_24,3
426,AI_max_24,1
308,AI_max_24,1
309,AI_max_24,3
300,AI_max_24,1
301,AI_max_24,3
302,AI_max_24,3
303,AI_max_24,3
304,AI_max_24,1
305,AI_max_24,1
306,AI_max_24,1
307,AI_max_24,3
568,AI_max_24,2
569,AI_max_24,2
751,AI_max_24,3
750,AI_max_24,1
757,AI_max_24,1
737,AI_max_24,1
755,AI_max_24,3
754,AI_max_24,3
560,AI_max_24,1
561,AI_max_24,1
562,AI_max_24,1
563,AI_max_24,3
564,AI_max_24,2
565,AI_max_24,2
566,AI_max_24,3
567,AI_max_24,1
739,AI_max_24,2
229,AI_max_24,3
228,AI_max_24,2
227,AI_max_24,3
226,AI_max_24,2
225,AI_max_24,3
224,AI_max_24,3
223,AI_max_24,2
222,AI_max_24,2
221,AI_max_24,3
220,AI_max_24,3
391,AI_max_24,3
726,AI_max_24,3
727,AI_max_24,3
724,AI_max_24,2
390,AI_max_24,3
722,AI_max_24,1
723,AI_max_24,3
720,AI_max_24,1
721,AI_max_24,2
728,AI_max_24,3
729,AI_max_24,1
151,AI_max_24,3
150,AI_max_24,3
153,AI_max_24,2
152,AI_max_24,1
155,AI_max_24,2
154,AI_max_24,3
157,AI_max_24,1
156,AI_max_24,2
159,AI_max_24,1
158,AI_max_24,2
609,AI_max_24,3
608,AI_max_24,1
634,AI_max_24,3
399,AI_max_24,3
635,AI_max_24,3
749,AI_max_24,2
398,AI_max_24,1
48,AI_max_24,2
49,AI_max_24,2
46,AI_max_24,3
47,AI_max_24,1
44,AI_max_24,2
45,AI_max_24,3
42,AI_max_24,3
43,AI_max_24,3
40,AI_max_24,2
41,AI_max_24,2
638,AI_max_24,2
5,AI_max_24,3
639,AI_max_24,3
489,AI_max_24,2
488,AI_max_24,3
487,AI_max_24,3
486,AI_max_24,2
485,AI_max_24,2
484,AI_max_24,3
483,AI_max_24,3
482,AI_max_24,3
481,AI_max_24,1
480,AI_max_24,3
472,AI_max_24,1
473,AI_max_24,1
470,AI_max_24,3
471,AI_max_24,1
476,AI_max_24,3
477,AI_max_24,3
474,AI_max_24,3
475,AI_max_24,3
478,AI_max_24,3
479,AI_max_24,3
