task,worker,label
665,AI_max_6,1
664,AI_max_6,2
663,AI_max_6,1
662,AI_max_6,2
661,AI_max_6,1
660,AI_max_6,2
769,AI_max_6,3
692,AI_max_6,2
693,AI_max_6,2
690,AI_max_6,3
691,AI_max_6,3
696,AI_max_6,2
697,AI_max_6,2
694,AI_max_6,3
695,AI_max_6,3
698,AI_max_6,2
699,AI_max_6,2
542,AI_max_6,2
543,AI_max_6,2
540,AI_max_6,3
541,AI_max_6,2
546,AI_max_6,2
547,AI_max_6,3
544,AI_max_6,2
545,AI_max_6,1
8,AI_max_6,2
548,AI_max_6,2
549,AI_max_6,2
68,AI_max_6,2
598,AI_max_6,2
120,AI_max_6,2
121,AI_max_6,2
122,AI_max_6,2
123,AI_max_6,2
124,AI_max_6,2
125,AI_max_6,2
126,AI_max_6,2
127,AI_max_6,3
128,AI_max_6,3
129,AI_max_6,2
765,AI_max_6,2
414,AI_max_6,3
415,AI_max_6,2
416,AI_max_6,3
417,AI_max_6,2
410,AI_max_6,2
411,AI_max_6,1
412,AI_max_6,3
413,AI_max_6,3
498,AI_max_6,2
418,AI_max_6,3
419,AI_max_6,3
776,AI_max_6,1
499,AI_max_6,3
319,AI_max_6,2
318,AI_max_6,1
313,AI_max_6,3
312,AI_max_6,3
311,AI_max_6,3
310,AI_max_6,1
317,AI_max_6,3
316,AI_max_6,1
315,AI_max_6,2
314,AI_max_6,2
496,AI_max_6,1
497,AI_max_6,3
3,AI_max_6,1
725,AI_max_6,2
368,AI_max_6,2
369,AI_max_6,2
366,AI_max_6,3
367,AI_max_6,1
364,AI_max_6,3
365,AI_max_6,1
362,AI_max_6,1
363,AI_max_6,3
360,AI_max_6,2
361,AI_max_6,2
380,AI_max_6,2
381,AI_max_6,3
382,AI_max_6,3
383,AI_max_6,1
384,AI_max_6,3
385,AI_max_6,2
386,AI_max_6,2
387,AI_max_6,1
388,AI_max_6,1
389,AI_max_6,2
784,AI_max_6,3
785,AI_max_6,2
786,AI_max_6,2
787,AI_max_6,1
780,AI_max_6,2
781,AI_max_6,1
782,AI_max_6,2
783,AI_max_6,2
788,AI_max_6,2
789,AI_max_6,3
605,AI_max_6,2
579,AI_max_6,2
578,AI_max_6,3
604,AI_max_6,3
573,AI_max_6,3
572,AI_max_6,1
571,AI_max_6,2
570,AI_max_6,2
577,AI_max_6,2
576,AI_max_6,2
575,AI_max_6,3
574,AI_max_6,2
60,AI_max_6,2
61,AI_max_6,3
258,AI_max_6,3
259,AI_max_6,2
64,AI_max_6,2
65,AI_max_6,3
66,AI_max_6,3
67,AI_max_6,2
252,AI_max_6,2
69,AI_max_6,2
250,AI_max_6,3
251,AI_max_6,1
256,AI_max_6,1
257,AI_max_6,2
254,AI_max_6,3
255,AI_max_6,2
603,AI_max_6,3
602,AI_max_6,2
731,AI_max_6,3
730,AI_max_6,2
733,AI_max_6,2
732,AI_max_6,3
735,AI_max_6,2
734,AI_max_6,2
508,AI_max_6,2
509,AI_max_6,3
506,AI_max_6,1
507,AI_max_6,2
504,AI_max_6,2
505,AI_max_6,1
502,AI_max_6,2
503,AI_max_6,3
500,AI_max_6,2
501,AI_max_6,2
630,AI_max_6,3
631,AI_max_6,2
632,AI_max_6,3
633,AI_max_6,3
469,AI_max_6,1
468,AI_max_6,2
636,AI_max_6,3
637,AI_max_6,1
465,AI_max_6,2
464,AI_max_6,2
467,AI_max_6,2
466,AI_max_6,2
461,AI_max_6,3
460,AI_max_6,1
463,AI_max_6,1
462,AI_max_6,3
168,AI_max_6,2
169,AI_max_6,1
164,AI_max_6,3
165,AI_max_6,2
166,AI_max_6,2
167,AI_max_6,2
160,AI_max_6,1
161,AI_max_6,2
162,AI_max_6,1
163,AI_max_6,3
600,AI_max_6,1
9,AI_max_6,2
647,AI_max_6,2
646,AI_max_6,3
649,AI_max_6,3
648,AI_max_6,2
357,AI_max_6,2
356,AI_max_6,2
355,AI_max_6,3
354,AI_max_6,1
353,AI_max_6,2
352,AI_max_6,1
351,AI_max_6,3
350,AI_max_6,1
803,AI_max_6,2
802,AI_max_6,1
801,AI_max_6,2
800,AI_max_6,3
807,AI_max_6,2
806,AI_max_6,3
359,AI_max_6,2
358,AI_max_6,3
216,AI_max_6,2
217,AI_max_6,1
214,AI_max_6,1
215,AI_max_6,2
212,AI_max_6,1
213,AI_max_6,1
210,AI_max_6,2
211,AI_max_6,2
762,AI_max_6,3
763,AI_max_6,1
760,AI_max_6,1
761,AI_max_6,2
766,AI_max_6,2
767,AI_max_6,1
218,AI_max_6,2
219,AI_max_6,1
289,AI_max_6,2
288,AI_max_6,2
4,AI_max_6,2
281,AI_max_6,2
280,AI_max_6,3
283,AI_max_6,2
282,AI_max_6,1
285,AI_max_6,2
284,AI_max_6,1
287,AI_max_6,2
286,AI_max_6,2
678,AI_max_6,3
679,AI_max_6,2
674,AI_max_6,3
675,AI_max_6,3
676,AI_max_6,2
677,AI_max_6,1
670,AI_max_6,2
671,AI_max_6,2
672,AI_max_6,1
673,AI_max_6,2
263,AI_max_6,2
262,AI_max_6,2
261,AI_max_6,1
260,AI_max_6,2
267,AI_max_6,2
266,AI_max_6,1
265,AI_max_6,3
264,AI_max_6,1
269,AI_max_6,2
268,AI_max_6,2
701,AI_max_6,2
59,AI_max_6,1
58,AI_max_6,3
55,AI_max_6,2
54,AI_max_6,2
57,AI_max_6,3
56,AI_max_6,1
51,AI_max_6,2
50,AI_max_6,1
53,AI_max_6,1
52,AI_max_6,2
537,AI_max_6,3
536,AI_max_6,1
535,AI_max_6,3
63,AI_max_6,1
533,AI_max_6,3
532,AI_max_6,3
531,AI_max_6,3
530,AI_max_6,3
539,AI_max_6,1
538,AI_max_6,3
775,AI_max_6,2
774,AI_max_6,2
777,AI_max_6,3
115,AI_max_6,2
114,AI_max_6,2
117,AI_max_6,2
116,AI_max_6,3
111,AI_max_6,3
110,AI_max_6,2
113,AI_max_6,3
112,AI_max_6,2
771,AI_max_6,2
119,AI_max_6,2
118,AI_max_6,2
770,AI_max_6,3
773,AI_max_6,3
772,AI_max_6,1
429,AI_max_6,2
428,AI_max_6,2
534,AI_max_6,2
421,AI_max_6,3
420,AI_max_6,1
423,AI_max_6,2
422,AI_max_6,3
425,AI_max_6,2
424,AI_max_6,1
427,AI_max_6,3
426,AI_max_6,1
308,AI_max_6,1
309,AI_max_6,2
300,AI_max_6,1
301,AI_max_6,3
302,AI_max_6,2
303,AI_max_6,3
304,AI_max_6,1
305,AI_max_6,1
306,AI_max_6,1
307,AI_max_6,2
568,AI_max_6,2
569,AI_max_6,2
751,AI_max_6,2
750,AI_max_6,1
757,AI_max_6,1
737,AI_max_6,1
755,AI_max_6,3
754,AI_max_6,2
560,AI_max_6,1
561,AI_max_6,1
562,AI_max_6,1
563,AI_max_6,2
564,AI_max_6,2
565,AI_max_6,2
566,AI_max_6,3
567,AI_max_6,1
739,AI_max_6,2
229,AI_max_6,2
228,AI_max_6,2
227,AI_max_6,3
226,AI_max_6,2
225,AI_max_6,2
224,AI_max_6,2
223,AI_max_6,2
222,AI_max_6,2
221,AI_max_6,3
220,AI_max_6,2
391,AI_max_6,3
726,AI_max_6,3
727,AI_max_6,3
724,AI_max_6,2
390,AI_max_6,3
722,AI_max_6,1
723,AI_max_6,2
720,AI_max_6,1
721,AI_max_6,2
728,AI_max_6,2
729,AI_max_6,1
151,AI_max_6,3
150,AI_max_6,3
153,AI_max_6,2
152,AI_max_6,1
155,AI_max_6,2
154,AI_max_6,2
157,AI_max_6,1
156,AI_max_6,2
159,AI_max_6,1
158,AI_max_6,2
609,AI_max_6,2
608,AI_max_6,1
634,AI_max_6,2
399,AI_max_6,2
635,AI_max_6,3
749,AI_max_6,2
398,AI_max_6,1
48,AI_max_6,2
49,AI_max_6,2
46,AI_max_6,2
47,AI_max_6,1
44,AI_max_6,2
45,AI_max_6,2
42,AI_max_6,2
43,AI_max_6,3
40,AI_max_6,2
41,AI_max_6,2
638,AI_max_6,2
5,AI_max_6,3
639,AI_max_6,3
489,AI_max_6,2
488,AI_max_6,2
487,AI_max_6,3
486,AI_max_6,2
485,AI_max_6,2
484,AI_max_6,3
483,AI_max_6,3
482,AI_max_6,3
481,AI_max_6,1
480,AI_max_6,2
472,AI_max_6,1
473,AI_max_6,1
470,AI_max_6,3
471,AI_max_6,1
476,AI_max_6,2
477,AI_max_6,2
474,AI_max_6,2
475,AI_max_6,2
478,AI_max_6,3
479,AI_max_6,3
