task,worker,label
290,AI_max_9,2
291,AI_max_9,2
292,AI_max_9,3
293,AI_max_9,2
294,AI_max_9,1
295,AI_max_9,3
296,AI_max_9,2
297,AI_max_9,2
298,AI_max_9,1
299,AI_max_9,2
300,AI_max_9,3
301,AI_max_9,1
302,AI_max_9,2
303,AI_max_9,2
304,AI_max_9,3
305,AI_max_9,3
306,AI_max_9,2
307,AI_max_9,1
308,AI_max_9,2
309,AI_max_9,2
310,AI_max_9,2
311,AI_max_9,1
312,AI_max_9,3
313,AI_max_9,1
314,AI_max_9,2
315,AI_max_9,2
316,AI_max_9,3
317,AI_max_9,2
318,AI_max_9,2
319,AI_max_9,3
320,AI_max_9,1
321,AI_max_9,1
322,AI_max_9,3
323,AI_max_9,2
324,AI_max_9,2
325,AI_max_9,2
326,AI_max_9,1
327,AI_max_9,2
328,AI_max_9,3
329,AI_max_9,3
330,AI_max_9,1
331,AI_max_9,2
332,AI_max_9,2
333,AI_max_9,1
334,AI_max_9,2
335,AI_max_9,2
336,AI_max_9,3
337,AI_max_9,1
338,AI_max_9,2
339,AI_max_9,2
340,AI_max_9,3
341,AI_max_9,2
342,AI_max_9,1
343,AI_max_9,3
344,AI_max_9,2
345,AI_max_9,2
346,AI_max_9,3
347,AI_max_9,2
348,AI_max_9,1
349,AI_max_9,1
350,AI_max_9,3
351,AI_max_9,2
352,AI_max_9,2
353,AI_max_9,1
354,AI_max_9,2
355,AI_max_9,3
356,AI_max_9,2
357,AI_max_9,2
358,AI_max_9,1
359,AI_max_9,3
360,AI_max_9,2
361,AI_max_9,2
362,AI_max_9,3
363,AI_max_9,2
364,AI_max_9,1
365,AI_max_9,1
366,AI_max_9,3
367,AI_max_9,2
368,AI_max_9,2
369,AI_max_9,2
370,AI_max_9,2
371,AI_max_9,3
372,AI_max_9,1
373,AI_max_9,1
374,AI_max_9,2
375,AI_max_9,2
376,AI_max_9,3
377,AI_max_9,3
378,AI_max_9,1
379,AI_max_9,2
380,AI_max_9,2
381,AI_max_9,2
382,AI_max_9,3
383,AI_max_9,1
384,AI_max_9,2
385,AI_max_9,2
386,AI_max_9,3
387,AI_max_9,2
388,AI_max_9,1
389,AI_max_9,2
390,AI_max_9,2
391,AI_max_9,3
392,AI_max_9,1
393,AI_max_9,1
394,AI_max_9,2
395,AI_max_9,2
396,AI_max_9,3
397,AI_max_9,2
398,AI_max_9,1
399,AI_max_9,2
400,AI_max_9,3
401,AI_max_9,1
402,AI_max_9,2
403,AI_max_9,3
404,AI_max_9,2
405,AI_max_9,2
406,AI_max_9,3
407,AI_max_9,2
408,AI_max_9,1
409,AI_max_9,2
410,AI_max_9,1
411,AI_max_9,2
412,AI_max_9,3
413,AI_max_9,2
414,AI_max_9,2
415,AI_max_9,1
416,AI_max_9,3
417,AI_max_9,2
418,AI_max_9,3
419,AI_max_9,2
420,AI_max_9,1
421,AI_max_9,2
422,AI_max_9,3
423,AI_max_9,1
424,AI_max_9,2
425,AI_max_9,3
426,AI_max_9,1
427,AI_max_9,2
428,AI_max_9,2
429,AI_max_9,2
430,AI_max_9,1
431,AI_max_9,2
432,AI_max_9,3
433,AI_max_9,2
434,AI_max_9,2
435,AI_max_9,3
436,AI_max_9,1
437,AI_max_9,1
438,AI_max_9,3
439,AI_max_9,2
440,AI_max_9,2
441,AI_max_9,3
442,AI_max_9,2
443,AI_max_9,1
444,AI_max_9,2
445,AI_max_9,1
446,AI_max_9,3
447,AI_max_9,2
448,AI_max_9,2
449,AI_max_9,3
450,AI_max_9,2
451,AI_max_9,1
452,AI_max_9,2
453,AI_max_9,1
454,AI_max_9,2
455,AI_max_9,2
456,AI_max_9,3
457,AI_max_9,1
458,AI_max_9,3
459,AI_max_9,2
460,AI_max_9,2
461,AI_max_9,2
462,AI_max_9,3
463,AI_max_9,1
464,AI_max_9,2
465,AI_max_9,3
466,AI_max_9,2
467,AI_max_9,1
468,AI_max_9,2
469,AI_max_9,3
470,AI_max_9,1
471,AI_max_9,2
472,AI_max_9,2
473,AI_max_9,3
474,AI_max_9,2
475,AI_max_9,2
476,AI_max_9,1
477,AI_max_9,2
478,AI_max_9,2
479,AI_max_9,3
480,AI_max_9,1
481,AI_max_9,1
482,AI_max_9,2
483,AI_max_9,3
484,AI_max_9,2
485,AI_max_9,1
486,AI_max_9,3
487,AI_max_9,2
488,AI_max_9,2
489,AI_max_9,2
490,AI_max_9,2
491,AI_max_9,3
492,AI_max_9,1
493,AI_max_9,2
494,AI_max_9,3
495,AI_max_9,1
496,AI_max_9,2
497,AI_max_9,2
498,AI_max_9,2
499,AI_max_9,1
500,AI_max_9,3
501,AI_max_9,2
502,AI_max_9,1
503,AI_max_9,3
504,AI_max_9,2
505,AI_max_9,1
506,AI_max_9,3
507,AI_max_9,2
508,AI_max_9,2
509,AI_max_9,3
510,AI_max_9,1
511,AI_max_9,2
512,AI_max_9,2
513,AI_max_9,3
514,AI_max_9,2
515,AI_max_9,2
516,AI_max_9,1
517,AI_max_9,3
518,AI_max_9,1
519,AI_max_9,2
520,AI_max_9,2
521,AI_max_9,2
522,AI_max_9,1
523,AI_max_9,3
524,AI_max_9,2
525,AI_max_9,2
526,AI_max_9,3
527,AI_max_9,1
528,AI_max_9,2
529,AI_max_9,1
530,AI_max_9,2
531,AI_max_9,3
532,AI_max_9,2
533,AI_max_9,2
534,AI_max_9,2
535,AI_max_9,1
536,AI_max_9,3
537,AI_max_9,2
538,AI_max_9,1
539,AI_max_9,3
540,AI_max_9,2
541,AI_max_9,2
542,AI_max_9,1
543,AI_max_9,2
544,AI_max_9,3
545,AI_max_9,2
546,AI_max_9,3
547,AI_max_9,1
548,AI_max_9,2
549,AI_max_9,3
550,AI_max_9,1
551,AI_max_9,2
552,AI_max_9,2
553,AI_max_9,3
554,AI_max_9,1
555,AI_max_9,2
556,AI_max_9,2
557,AI_max_9,2
558,AI_max_9,1
559,AI_max_9,2
560,AI_max_9,3
561,AI_max_9,1
562,AI_max_9,2
563,AI_max_9,3
564,AI_max_9,2
565,AI_max_9,2
566,AI_max_9,2
567,AI_max_9,3
568,AI_max_9,1
569,AI_max_9,3
570,AI_max_9,1
571,AI_max_9,2
572,AI_max_9,2
573,AI_max_9,2
574,AI_max_9,3
575,AI_max_9,2
576,AI_max_9,1
577,AI_max_9,2
578,AI_max_9,1
579,AI_max_9,3
580,AI_max_9,2
581,AI_max_9,3
582,AI_max_9,2
583,AI_max_9,2
584,AI_max_9,1
