task,worker,label
118,AI_max_29,3
119,AI_max_29,1
120,AI_max_29,1
121,AI_max_29,1
122,AI_max_29,1
123,AI_max_29,2
124,AI_max_29,3
125,AI_max_29,1
126,AI_max_29,3
127,AI_max_29,2
128,AI_max_29,1
129,AI_max_29,2
130,AI_max_29,3
131,AI_max_29,1
132,AI_max_29,1
133,AI_max_29,3
134,AI_max_29,1
135,AI_max_29,2
136,AI_max_29,1
137,AI_max_29,1
138,AI_max_29,3
139,AI_max_29,2
140,AI_max_29,1
141,AI_max_29,1
142,AI_max_29,3
143,AI_max_29,2
144,AI_max_29,1
145,AI_max_29,1
146,AI_max_29,1
147,AI_max_29,3
148,AI_max_29,2
149,AI_max_29,2
150,AI_max_29,3
151,AI_max_29,1
152,AI_max_29,1
153,AI_max_29,3
154,AI_max_29,2
155,AI_max_29,1
156,AI_max_29,1
157,AI_max_29,1
158,AI_max_29,3
159,AI_max_29,2
160,AI_max_29,1
161,AI_max_29,1
162,AI_max_29,1
163,AI_max_29,2
164,AI_max_29,3
165,AI_max_29,3
166,AI_max_29,1
167,AI_max_29,1
168,AI_max_29,2
169,AI_max_29,1
170,AI_max_29,3
171,AI_max_29,2
172,AI_max_29,1
173,AI_max_29,3
174,AI_max_29,1
175,AI_max_29,1
176,AI_max_29,2
177,AI_max_29,1
178,AI_max_29,3
179,AI_max_29,2
180,AI_max_29,1
181,AI_max_29,3
182,AI_max_29,1
183,AI_max_29,1
184,AI_max_29,2
185,AI_max_29,1
186,AI_max_29,3
187,AI_max_29,2
188,AI_max_29,1
189,AI_max_29,3
190,AI_max_29,1
191,AI_max_29,2
192,AI_max_29,1
193,AI_max_29,1
194,AI_max_29,2
195,AI_max_29,3
196,AI_max_29,1
197,AI_max_29,3
198,AI_max_29,1
199,AI_max_29,2
200,AI_max_29,1
201,AI_max_29,1
202,AI_max_29,3
203,AI_max_29,2
204,AI_max_29,1
205,AI_max_29,1
206,AI_max_29,1
207,AI_max_29,3
208,AI_max_29,2
209,AI_max_29,2
210,AI_max_29,1
211,AI_max_29,3
212,AI_max_29,1
213,AI_max_29,1
214,AI_max_29,1
215,AI_max_29,3
216,AI_max_29,2
217,AI_max_29,2
218,AI_max_29,3
219,AI_max_29,1
220,AI_max_29,1
221,AI_max_29,1
222,AI_max_29,1
223,AI_max_29,2
224,AI_max_29,3
225,AI_max_29,2
226,AI_max_29,1
227,AI_max_29,3
228,AI_max_29,1
229,AI_max_29,2
230,AI_max_29,1
231,AI_max_29,3
232,AI_max_29,1
233,AI_max_29,1
234,AI_max_29,2
235,AI_max_29,1
236,AI_max_29,3
237,AI_max_29,1
238,AI_max_29,3
239,AI_max_29,2
240,AI_max_29,1
241,AI_max_29,1
242,AI_max_29,3
243,AI_max_29,2
244,AI_max_29,1
245,AI_max_29,3
246,AI_max_29,2
247,AI_max_29,1
248,AI_max_29,1
249,AI_max_29,2
250,AI_max_29,1
251,AI_max_29,3
252,AI_max_29,1
253,AI_max_29,3
254,AI_max_29,1
255,AI_max_29,2
256,AI_max_29,1
257,AI_max_29,1
258,AI_max_29,1
259,AI_max_29,3
260,AI_max_29,2
261,AI_max_29,1
262,AI_max_29,3
263,AI_max_29,2
264,AI_max_29,1
265,AI_max_29,1
266,AI_max_29,3
267,AI_max_29,1
268,AI_max_29,2
269,AI_max_29,3
270,AI_max_29,1
271,AI_max_29,2
272,AI_max_29,1
273,AI_max_29,1
274,AI_max_29,3
275,AI_max_29,2
276,AI_max_29,1
277,AI_max_29,2
278,AI_max_29,1
279,AI_max_29,3
280,AI_max_29,1
281,AI_max_29,3
282,AI_max_29,2
283,AI_max_29,1
284,AI_max_29,1
285,AI_max_29,2
286,AI_max_29,1
287,AI_max_29,1
288,AI_max_29,3
289,AI_max_29,1
290,AI_max_29,1
291,AI_max_29,2
292,AI_max_29,3
293,AI_max_29,2
294,AI_max_29,1
295,AI_max_29,3
296,AI_max_29,1
297,AI_max_29,1
298,AI_max_29,1
299,AI_max_29,2
300,AI_max_29,3
301,AI_max_29,1
302,AI_max_29,2
303,AI_max_29,1
304,AI_max_29,3
305,AI_max_29,3
306,AI_max_29,2
307,AI_max_29,1
308,AI_max_29,1
309,AI_max_29,1
310,AI_max_29,2
311,AI_max_29,1
312,AI_max_29,3
313,AI_max_29,1
314,AI_max_29,1
315,AI_max_29,2
316,AI_max_29,3
317,AI_max_29,2
318,AI_max_29,1
319,AI_max_29,3
320,AI_max_29,1
321,AI_max_29,1
322,AI_max_29,3
323,AI_max_29,1
324,AI_max_29,2
325,AI_max_29,1
326,AI_max_29,1
327,AI_max_29,2
328,AI_max_29,3
329,AI_max_29,3
330,AI_max_29,1
331,AI_max_29,2
332,AI_max_29,1
333,AI_max_29,1
334,AI_max_29,1
335,AI_max_29,2
336,AI_max_29,3
337,AI_max_29,1
338,AI_max_29,1
339,AI_max_29,2
340,AI_max_29,3
341,AI_max_29,2
342,AI_max_29,1
343,AI_max_29,3
344,AI_max_29,1
345,AI_max_29,1
346,AI_max_29,3
347,AI_max_29,2
348,AI_max_29,1
349,AI_max_29,1
350,AI_max_29,3
351,AI_max_29,1
352,AI_max_29,2
353,AI_max_29,1
354,AI_max_29,1
355,AI_max_29,3
356,AI_max_29,2
357,AI_max_29,2
358,AI_max_29,1
359,AI_max_29,3
360,AI_max_29,1
361,AI_max_29,2
362,AI_max_29,3
363,AI_max_29,1
364,AI_max_29,1
365,AI_max_29,1
366,AI_max_29,3
367,AI_max_29,1
368,AI_max_29,2
369,AI_max_29,1
370,AI_max_29,2
371,AI_max_29,3
372,AI_max_29,1
373,AI_max_29,1
374,AI_max_29,1
375,AI_max_29,2
376,AI_max_29,3
377,AI_max_29,3
378,AI_max_29,1
379,AI_max_29,1
380,AI_max_29,2
381,AI_max_29,2
382,AI_max_29,3
383,AI_max_29,1
384,AI_max_29,1
385,AI_max_29,1
386,AI_max_29,3
387,AI_max_29,2
388,AI_max_29,1
389,AI_max_29,2
390,AI_max_29,1
391,AI_max_29,3
392,AI_max_29,1
393,AI_max_29,1
394,AI_max_29,2
395,AI_max_29,1
396,AI_max_29,3
397,AI_max_29,2
398,AI_max_29,1
399,AI_max_29,1
400,AI_max_29,3
401,AI_max_29,1
402,AI_max_29,2
403,AI_max_29,3
404,AI_max_29,1
405,AI_max_29,1
406,AI_max_29,3
407,AI_max_29,2
408,AI_max_29,1
409,AI_max_29,2
410,AI_max_29,1
411,AI_max_29,1
412,AI_max_29,3
413,AI_max_29,1
414,AI_max_29,2
415,AI_max_29,1
416,AI_max_29,3
417,AI_max_29,1
418,AI_max_29,3
419,AI_max_29,2
420,AI_max_29,1
421,AI_max_29,1
422,AI_max_29,3
423,AI_max_29,1
424,AI_max_29,2
425,AI_max_29,3
426,AI_max_29,1
427,AI_max_29,2
428,AI_max_29,1
429,AI_max_29,2
430,AI_max_29,1
431,AI_max_29,1
432,AI_max_29,3
433,AI_max_29,2
434,AI_max_29,1
435,AI_max_29,3
436,AI_max_29,1
437,AI_max_29,1
438,AI_max_29,3
439,AI_max_29,2
440,AI_max_29,1
441,AI_max_29,3
442,AI_max_29,2
443,AI_max_29,1
444,AI_max_29,1
445,AI_max_29,1
446,AI_max_29,3
447,AI_max_29,2
448,AI_max_29,1
449,AI_max_29,3
450,AI_max_29,2
451,AI_max_29,1
452,AI_max_29,1
453,AI_max_29,1
454,AI_max_29,2
455,AI_max_29,1
456,AI_max_29,3
457,AI_max_29,1
458,AI_max_29,3
459,AI_max_29,2
460,AI_max_29,1
461,AI_max_29,1
462,AI_max_29,3
463,AI_max_29,1
464,AI_max_29,2
465,AI_max_29,3
466,AI_max_29,2
467,AI_max_29,1
468,AI_max_29,1
469,AI_max_29,3
470,AI_max_29,1
471,AI_max_29,1
472,AI_max_29,2
473,AI_max_29,3
474,AI_max_29,2
475,AI_max_29,1
476,AI_max_29,1
477,AI_max_29,2
478,AI_max_29,1
479,AI_max_29,3
480,AI_max_29,1
481,AI_max_29,1
482,AI_max_29,1
483,AI_max_29,3
484,AI_max_29,2
485,AI_max_29,1
486,AI_max_29,3
487,AI_max_29,1
488,AI_max_29,2
489,AI_max_29,1
490,AI_max_29,2
491,AI_max_29,3
492,AI_max_29,1
493,AI_max_29,1
494,AI_max_29,3
495,AI_max_29,1
496,AI_max_29,2
497,AI_max_29,2
498,AI_max_29,1
499,AI_max_29,1
500,AI_max_29,3
501,AI_max_29,2
502,AI_max_29,1
503,AI_max_29,3
504,AI_max_29,1
505,AI_max_29,1
506,AI_max_29,3
507,AI_max_29,1
508,AI_max_29,2
509,AI_max_29,3
510,AI_max_29,1
511,AI_max_29,1
512,AI_max_29,2
513,AI_max_29,3
514,AI_max_29,1
515,AI_max_29,2
516,AI_max_29,1
517,AI_max_29,3
518,AI_max_29,1
519,AI_max_29,1
520,AI_max_29,2
521,AI_max_29,2
522,AI_max_29,1
523,AI_max_29,3
524,AI_max_29,1
525,AI_max_29,1
526,AI_max_29,3
527,AI_max_29,1
528,AI_max_29,2
529,AI_max_29,1
530,AI_max_29,2
531,AI_max_29,3
532,AI_max_29,1
533,AI_max_29,1
534,AI_max_29,2
535,AI_max_29,1
536,AI_max_29,3
537,AI_max_29,2
538,AI_max_29,1
539,AI_max_29,3
540,AI_max_29,1
541,AI_max_29,1
542,AI_max_29,1
543,AI_max_29,2
544,AI_max_29,3
545,AI_max_29,2
546,AI_max_29,3
547,AI_max_29,1
548,AI_max_29,1
549,AI_max_29,3
550,AI_max_29,1
551,AI_max_29,1
552,AI_max_29,2
553,AI_max_29,3
554,AI_max_29,1
555,AI_max_29,2
556,AI_max_29,1
557,AI_max_29,1
558,AI_max_29,1
559,AI_max_29,2
560,AI_max_29,3
561,AI_max_29,1
562,AI_max_29,1
563,AI_max_29,3
564,AI_max_29,2
565,AI_max_29,1
566,AI_max_29,2
567,AI_max_29,3
568,AI_max_29,1
569,AI_max_29,3
570,AI_max_29,1
571,AI_max_29,1
572,AI_max_29,2
573,AI_max_29,1
574,AI_max_29,3
575,AI_max_29,2
576,AI_max_29,1
577,AI_max_29,1
578,AI_max_29,1
579,AI_max_29,3
580,AI_max_29,2
581,AI_max_29,3
582,AI_max_29,1
583,AI_max_29,2
584,AI_max_29,1
