task,worker,label
102,AI_max_4,3
103,AI_max_4,2
104,AI_max_4,1
105,AI_max_4,3
106,AI_max_4,1
107,AI_max_4,2
108,AI_max_4,2
109,AI_max_4,2
110,AI_max_4,1
111,AI_max_4,2
112,AI_max_4,3
113,AI_max_4,2
114,AI_max_4,3
115,AI_max_4,2
116,AI_max_4,1
117,AI_max_4,2
118,AI_max_4,3
119,AI_max_4,1
120,AI_max_4,2
121,AI_max_4,2
122,AI_max_4,1
123,AI_max_4,2
124,AI_max_4,3
125,AI_max_4,1
126,AI_max_4,3
127,AI_max_4,2
128,AI_max_4,2
129,AI_max_4,2
130,AI_max_4,3
131,AI_max_4,2
132,AI_max_4,1
133,AI_max_4,3
134,AI_max_4,2
135,AI_max_4,2
136,AI_max_4,1
137,AI_max_4,2
138,AI_max_4,3
139,AI_max_4,2
140,AI_max_4,1
141,AI_max_4,1
142,AI_max_4,3
143,AI_max_4,2
144,AI_max_4,2
145,AI_max_4,2
146,AI_max_4,1
147,AI_max_4,3
148,AI_max_4,2
149,AI_max_4,2
150,AI_max_4,3
151,AI_max_4,1
152,AI_max_4,2
153,AI_max_4,3
154,AI_max_4,2
155,AI_max_4,2
156,AI_max_4,1
157,AI_max_4,1
158,AI_max_4,3
159,AI_max_4,2
160,AI_max_4,2
161,AI_max_4,1
162,AI_max_4,2
163,AI_max_4,2
164,AI_max_4,3
165,AI_max_4,3
166,AI_max_4,1
167,AI_max_4,2
168,AI_max_4,2
169,AI_max_4,1
170,AI_max_4,3
171,AI_max_4,2
172,AI_max_4,2
173,AI_max_4,3
174,AI_max_4,1
175,AI_max_4,2
176,AI_max_4,2
177,AI_max_4,1
178,AI_max_4,3
179,AI_max_4,2
180,AI_max_4,2
181,AI_max_4,3
182,AI_max_4,2
183,AI_max_4,1
184,AI_max_4,2
185,AI_max_4,2
186,AI_max_4,3
187,AI_max_4,2
188,AI_max_4,1
189,AI_max_4,3
190,AI_max_4,2
191,AI_max_4,2
192,AI_max_4,1
193,AI_max_4,2
194,AI_max_4,2
195,AI_max_4,3
196,AI_max_4,1
197,AI_max_4,3
198,AI_max_4,2
199,AI_max_4,2
200,AI_max_4,1
201,AI_max_4,1
202,AI_max_4,3
203,AI_max_4,2
204,AI_max_4,2
205,AI_max_4,2
206,AI_max_4,1
207,AI_max_4,3
208,AI_max_4,2
209,AI_max_4,2
210,AI_max_4,2
211,AI_max_4,3
212,AI_max_4,1
213,AI_max_4,1
214,AI_max_4,2
215,AI_max_4,3
216,AI_max_4,2
217,AI_max_4,2
218,AI_max_4,3
219,AI_max_4,2
220,AI_max_4,1
221,AI_max_4,2
222,AI_max_4,1
223,AI_max_4,2
224,AI_max_4,3
225,AI_max_4,2
226,AI_max_4,1
227,AI_max_4,3
228,AI_max_4,2
229,AI_max_4,2
230,AI_max_4,2
231,AI_max_4,3
232,AI_max_4,1
233,AI_max_4,2
234,AI_max_4,2
235,AI_max_4,1
236,AI_max_4,3
237,AI_max_4,1
238,AI_max_4,3
239,AI_max_4,2
240,AI_max_4,2
241,AI_max_4,1
242,AI_max_4,3
243,AI_max_4,2
244,AI_max_4,2
245,AI_max_4,3
246,AI_max_4,2
247,AI_max_4,2
248,AI_max_4,1
249,AI_max_4,2
250,AI_max_4,2
251,AI_max_4,3
252,AI_max_4,1
253,AI_max_4,3
254,AI_max_4,1
255,AI_max_4,2
256,AI_max_4,2
257,AI_max_4,1
258,AI_max_4,2
259,AI_max_4,3
260,AI_max_4,2
261,AI_max_4,2
262,AI_max_4,3
263,AI_max_4,2
264,AI_max_4,1
265,AI_max_4,1
266,AI_max_4,3
267,AI_max_4,2
268,AI_max_4,2
269,AI_max_4,3
270,AI_max_4,1
271,AI_max_4,2
272,AI_max_4,2
273,AI_max_4,2
274,AI_max_4,3
275,AI_max_4,2
276,AI_max_4,1
277,AI_max_4,2
278,AI_max_4,2
279,AI_max_4,3
280,AI_max_4,1
281,AI_max_4,3
282,AI_max_4,2
283,AI_max_4,1
284,AI_max_4,2
285,AI_max_4,2
286,AI_max_4,2
287,AI_max_4,1
288,AI_max_4,3
289,AI_max_4,1
290,AI_max_4,2
291,AI_max_4,2
292,AI_max_4,3
293,AI_max_4,2
294,AI_max_4,1
295,AI_max_4,3
296,AI_max_4,2
297,AI_max_4,2
298,AI_max_4,1
299,AI_max_4,2
300,AI_max_4,3
301,AI_max_4,1
302,AI_max_4,2
303,AI_max_4,2
304,AI_max_4,3
305,AI_max_4,3
306,AI_max_4,2
307,AI_max_4,1
308,AI_max_4,2
309,AI_max_4,2
310,AI_max_4,2
311,AI_max_4,1
312,AI_max_4,3
313,AI_max_4,1
314,AI_max_4,2
315,AI_max_4,2
316,AI_max_4,3
317,AI_max_4,2
318,AI_max_4,2
319,AI_max_4,3
320,AI_max_4,1
321,AI_max_4,1
322,AI_max_4,3
323,AI_max_4,2
324,AI_max_4,2
325,AI_max_4,2
326,AI_max_4,1
327,AI_max_4,2
328,AI_max_4,3
329,AI_max_4,3
330,AI_max_4,1
331,AI_max_4,2
332,AI_max_4,2
333,AI_max_4,1
334,AI_max_4,2
335,AI_max_4,2
336,AI_max_4,3
337,AI_max_4,1
338,AI_max_4,2
339,AI_max_4,2
340,AI_max_4,3
341,AI_max_4,2
342,AI_max_4,1
343,AI_max_4,3
344,AI_max_4,2
345,AI_max_4,2
346,AI_max_4,3
347,AI_max_4,2
348,AI_max_4,1
349,AI_max_4,1
350,AI_max_4,3
351,AI_max_4,2
352,AI_max_4,2
353,AI_max_4,1
354,AI_max_4,2
355,AI_max_4,3
356,AI_max_4,2
357,AI_max_4,2
358,AI_max_4,1
359,AI_max_4,3
360,AI_max_4,2
361,AI_max_4,2
362,AI_max_4,3
363,AI_max_4,2
364,AI_max_4,1
365,AI_max_4,1
366,AI_max_4,3
367,AI_max_4,2
368,AI_max_4,2
369,AI_max_4,2
370,AI_max_4,2
371,AI_max_4,3
372,AI_max_4,1
373,AI_max_4,1
374,AI_max_4,2
375,AI_max_4,2
376,AI_max_4,3
377,AI_max_4,3
378,AI_max_4,1
379,AI_max_4,2
380,AI_max_4,2
381,AI_max_4,2
382,AI_max_4,3
383,AI_max_4,1
384,AI_max_4,2
385,AI_max_4,2
386,AI_max_4,3
387,AI_max_4,2
388,AI_max_4,1
389,AI_max_4,2
390,AI_max_4,2
391,AI_max_4,3
392,AI_max_4,1
393,AI_max_4,1
394,AI_max_4,2
395,AI_max_4,2
396,AI_max_4,3
397,AI_max_4,2
398,AI_max_4,1
399,AI_max_4,2
400,AI_max_4,3
401,AI_max_4,1
402,AI_max_4,2
403,AI_max_4,3
404,AI_max_4,2
405,AI_max_4,2
406,AI_max_4,3
407,AI_max_4,2
408,AI_max_4,1
409,AI_max_4,2
410,AI_max_4,1
411,AI_max_4,2
412,AI_max_4,3
413,AI_max_4,2
414,AI_max_4,2
415,AI_max_4,1
416,AI_max_4,3
417,AI_max_4,2
418,AI_max_4,3
419,AI_max_4,2
420,AI_max_4,1
421,AI_max_4,2
422,AI_max_4,3
423,AI_max_4,1
424,AI_max_4,2
425,AI_max_4,3
426,AI_max_4,1
427,AI_max_4,2
428,AI_max_4,2
429,AI_max_4,2
430,AI_max_4,1
431,AI_max_4,2
432,AI_max_4,3
433,AI_max_4,2
434,AI_max_4,2
435,AI_max_4,3
436,AI_max_4,1
437,AI_max_4,1
438,AI_max_4,3
439,AI_max_4,2
440,AI_max_4,2
441,AI_max_4,3
442,AI_max_4,2
443,AI_max_4,1
444,AI_max_4,2
445,AI_max_4,1
446,AI_max_4,3
447,AI_max_4,2
448,AI_max_4,2
449,AI_max_4,3
450,AI_max_4,2
451,AI_max_4,1
452,AI_max_4,2
453,AI_max_4,1
454,AI_max_4,2
455,AI_max_4,2
456,AI_max_4,3
457,AI_max_4,1
458,AI_max_4,3
459,AI_max_4,2
460,AI_max_4,2
461,AI_max_4,2
462,AI_max_4,3
463,AI_max_4,1
464,AI_max_4,2
465,AI_max_4,3
466,AI_max_4,2
467,AI_max_4,1
468,AI_max_4,2
469,AI_max_4,3
470,AI_max_4,1
471,AI_max_4,2
472,AI_max_4,2
473,AI_max_4,3
474,AI_max_4,2
475,AI_max_4,2
476,AI_max_4,1
477,AI_max_4,2
478,AI_max_4,2
479,AI_max_4,3
480,AI_max_4,1
481,AI_max_4,1
482,AI_max_4,2
483,AI_max_4,3
484,AI_max_4,2
485,AI_max_4,1
486,AI_max_4,3
487,AI_max_4,2
488,AI_max_4,2
489,AI_max_4,2
490,AI_max_4,2
491,AI_max_4,3
492,AI_max_4,1
493,AI_max_4,2
494,AI_max_4,3
495,AI_max_4,1
496,AI_max_4,2
497,AI_max_4,2
498,AI_max_4,2
499,AI_max_4,1
500,AI_max_4,3
501,AI_max_4,2
502,AI_max_4,1
503,AI_max_4,3
504,AI_max_4,2
505,AI_max_4,1
506,AI_max_4,3
507,AI_max_4,2
508,AI_max_4,2
509,AI_max_4,3
510,AI_max_4,1
511,AI_max_4,2
512,AI_max_4,2
513,AI_max_4,3
514,AI_max_4,2
515,AI_max_4,2
516,AI_max_4,1
517,AI_max_4,3
518,AI_max_4,1
519,AI_max_4,2
520,AI_max_4,2
521,AI_max_4,2
522,AI_max_4,1
523,AI_max_4,3
524,AI_max_4,2
525,AI_max_4,2
526,AI_max_4,3
527,AI_max_4,1
528,AI_max_4,2
529,AI_max_4,1
530,AI_max_4,2
531,AI_max_4,3
532,AI_max_4,2
533,AI_max_4,2
534,AI_max_4,2
535,AI_max_4,1
536,AI_max_4,3
537,AI_max_4,2
538,AI_max_4,1
539,AI_max_4,3
540,AI_max_4,2
541,AI_max_4,2
542,AI_max_4,1
543,AI_max_4,2
544,AI_max_4,3
545,AI_max_4,2
546,AI_max_4,3
547,AI_max_4,1
548,AI_max_4,2
549,AI_max_4,3
550,AI_max_4,1
551,AI_max_4,2
552,AI_max_4,2
553,AI_max_4,3
554,AI_max_4,1
555,AI_max_4,2
556,AI_max_4,2
557,AI_max_4,2
558,AI_max_4,1
559,AI_max_4,2
560,AI_max_4,3
561,AI_max_4,1
562,AI_max_4,2
563,AI_max_4,3
564,AI_max_4,2
565,AI_max_4,2
566,AI_max_4,2
567,AI_max_4,3
568,AI_max_4,1
569,AI_max_4,3
570,AI_max_4,1
571,AI_max_4,2
572,AI_max_4,2
573,AI_max_4,2
574,AI_max_4,3
575,AI_max_4,2
576,AI_max_4,1
577,AI_max_4,2
578,AI_max_4,1
579,AI_max_4,3
580,AI_max_4,2
581,AI_max_4,3
582,AI_max_4,2
583,AI_max_4,2
584,AI_max_4,1
