dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,recall,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
tiny,hetero,BDS(iter_sampling=1000),-sigma,2,4,4,1,0.8252,0.992,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,BDS(iter_sampling=2000),-sigma,2,4,4,1,0.8268,0.992,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,BDS(iter_sampling=3000),-sigma,2,4,4,1,0.8252,0.992,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=1000),-sigma,2,4,4,1,0.8264,0.992,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=2000),-sigma,2,4,4,1,0.8256,0.992,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=3000),-sigma,2,4,4,1,0.826,0.992,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,EMDS,-sigma,2,8,0,-1,0.9652,0.99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,GLAD,-sigma,2,8,0,-1,0.8544,0.482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,OneCoinDS,-sigma,2,8,0,-1,0.7988,0.194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,HSDS_EM,-sigma,2,8,0,-1,0.958,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,BDS(iter_sampling=1000),-sigma,2,8,0,0,0.952,0.994,2,0,283,132,361,0,0,31,30,36,0
tiny,hetero,BDS(iter_sampling=2000),-sigma,2,8,0,0,0.9624,0.994,2,0,232,0,0,234,0,25,0,0,24
tiny,hetero,BDS(iter_sampling=3000),-sigma,2,8,0,0,0.9584,0.994,2,0,0,132,130,0,0,0,32,32,0
tiny,hetero,HSDS_MCMC(iter_sampling=1000),-sigma,2,8,0,1,0.9624,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=2000),-sigma,2,8,0,1,0.9616,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=3000),-sigma,2,8,0,1,0.962,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,EMDS,-sigma,2,8,1,-1,0.9652,0.99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,GLAD,-sigma,2,8,1,-1,0.8544,0.482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,OneCoinDS,-sigma,2,8,1,-1,0.7988,0.194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,HSDS_EM,-sigma,2,8,1,-1,0.958,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,BDS(iter_sampling=1000),-sigma,2,8,1,0,0.9584,0.994,2,0,0,131,130,0,0,0,30,32,0
tiny,hetero,BDS(iter_sampling=2000),-sigma,2,8,1,1,0.962,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,BDS(iter_sampling=3000),-sigma,2,8,1,0,0.9616,0.994,0,0,0,0,289,281,0,0,1,27,30
tiny,hetero,HSDS_MCMC(iter_sampling=1000),-sigma,2,8,1,1,0.9624,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=2000),-sigma,2,8,1,1,0.962,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=3000),-sigma,2,8,1,1,0.962,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,EMDS,-sigma,2,8,2,-1,0.9652,0.99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,GLAD,-sigma,2,8,2,-1,0.8544,0.482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,OneCoinDS,-sigma,2,8,2,-1,0.7988,0.194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,HSDS_EM,-sigma,2,8,2,-1,0.958,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,BDS(iter_sampling=1000),-sigma,2,8,2,1,0.962,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,BDS(iter_sampling=2000),-sigma,2,8,2,1,0.9624,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,BDS(iter_sampling=3000),-sigma,2,8,2,1,0.962,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=1000),-sigma,2,8,2,1,0.962,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=2000),-sigma,2,8,2,1,0.962,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=3000),-sigma,2,8,2,1,0.9624,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,EMDS,-sigma,2,8,3,-1,0.9652,0.99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,GLAD,-sigma,2,8,3,-1,0.8544,0.482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,OneCoinDS,-sigma,2,8,3,-1,0.7988,0.194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,HSDS_EM,-sigma,2,8,3,-1,0.958,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,BDS(iter_sampling=1000),-sigma,2,8,3,1,0.962,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,BDS(iter_sampling=2000),-sigma,2,8,3,1,0.962,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,BDS(iter_sampling=3000),-sigma,2,8,3,0,0.9556,0.996,2,0,280,349,131,0,0,29,36,32,0
tiny,hetero,HSDS_MCMC(iter_sampling=1000),-sigma,2,8,3,1,0.9616,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=2000),-sigma,2,8,3,1,0.962,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=3000),-sigma,2,8,3,1,0.962,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,EMDS,-sigma,2,8,4,-1,0.9652,0.99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,GLAD,-sigma,2,8,4,-1,0.8544,0.482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,OneCoinDS,-sigma,2,8,4,-1,0.7988,0.194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,HSDS_EM,-sigma,2,8,4,-1,0.958,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,BDS(iter_sampling=1000),-sigma,2,8,4,0,0.9584,0.994,2,0,0,130,133,0,0,0,32,32,0
tiny,hetero,BDS(iter_sampling=2000),-sigma,2,8,4,1,0.962,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,BDS(iter_sampling=3000),-sigma,2,8,4,1,0.962,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=1000),-sigma,2,8,4,1,0.962,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=2000),-sigma,2,8,4,1,0.962,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=3000),-sigma,2,8,4,1,0.962,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,EMDS,-sigma,2,12,0,-1,0.9876,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,GLAD,-sigma,2,12,0,-1,0.846,0.31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,OneCoinDS,-sigma,2,12,0,-1,0.7972,0.058,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,HSDS_EM,-sigma,2,12,0,-1,0.9776,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,BDS(iter_sampling=1000),-sigma,2,12,0,0,0.978,0.996,4,52,249,509,382,527,60,38,57,51,59
tiny,hetero,BDS(iter_sampling=2000),-sigma,2,12,0,0,0.9668,0.992,3,309,467,462,143,0,60,54,48,43,0
tiny,hetero,BDS(iter_sampling=3000),-sigma,2,12,0,0,0.9832,0.998,4,35,295,143,379,246,60,30,43,54,29
tiny,hetero,HSDS_MCMC(iter_sampling=1000),-sigma,2,12,0,0,0.9828,0.996,0,0,0,140,145,0,0,0,43,42,0
tiny,hetero,HSDS_MCMC(iter_sampling=2000),-sigma,2,12,0,1,0.9836,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=3000),-sigma,2,12,0,0,0.8612,0.998,0,0,0,201,195,0,0,0,43,44,0
tiny,hetero,EMDS,-sigma,2,12,1,-1,0.9876,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,GLAD,-sigma,2,12,1,-1,0.846,0.31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,OneCoinDS,-sigma,2,12,1,-1,0.7972,0.058,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,HSDS_EM,-sigma,2,12,1,-1,0.9776,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,BDS(iter_sampling=1000),-sigma,2,12,1,0,0.9844,0.996,2,32,224,149,143,0,60,24,43,42,0
tiny,hetero,BDS(iter_sampling=2000),-sigma,2,12,1,0,0.3988,0.064,5,441,478,289,545,431,60,52,43,52,57
tiny,hetero,BDS(iter_sampling=3000),-sigma,2,12,1,0,0.9812,0.996,4,312,433,307,309,253,45,55,46,46,39
tiny,hetero,HSDS_MCMC(iter_sampling=1000),-sigma,2,12,1,1,0.9836,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=2000),-sigma,2,12,1,1,0.9836,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=3000),-sigma,2,12,1,1,0.9836,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,EMDS,-sigma,2,12,2,-1,0.9876,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,GLAD,-sigma,2,12,2,-1,0.846,0.31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,OneCoinDS,-sigma,2,12,2,-1,0.7972,0.058,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,HSDS_EM,-sigma,2,12,2,-1,0.9776,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,BDS(iter_sampling=1000),-sigma,2,12,2,0,0.98,0.99,4,461,299,368,368,428,54,40,57,44,57
tiny,hetero,BDS(iter_sampling=2000),-sigma,2,12,2,0,0.906,0.634,3,282,224,345,484,308,60,24,53,52,38
tiny,hetero,BDS(iter_sampling=3000),-sigma,2,12,2,0,0.7804,0.998,0,0,390,201,390,0,0,53,43,54,0
tiny,hetero,HSDS_MCMC(iter_sampling=1000),-sigma,2,12,2,1,0.9836,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=2000),-sigma,2,12,2,1,0.9836,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=3000),-sigma,2,12,2,1,0.9836,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,EMDS,-sigma,2,12,3,-1,0.9876,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,GLAD,-sigma,2,12,3,-1,0.846,0.31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,OneCoinDS,-sigma,2,12,3,-1,0.7972,0.058,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,HSDS_EM,-sigma,2,12,3,-1,0.9776,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,BDS(iter_sampling=1000),-sigma,2,12,3,0,0.9812,0.998,3,308,1,328,414,0,60,0,48,56,0
tiny,hetero,BDS(iter_sampling=2000),-sigma,2,12,3,0,0.9836,0.996,0,311,249,299,314,475,45,42,40,38,51
tiny,hetero,BDS(iter_sampling=3000),-sigma,2,12,3,0,0.974,0.998,4,312,432,307,353,308,45,55,47,48,38
tiny,hetero,HSDS_MCMC(iter_sampling=1000),-sigma,2,12,3,1,0.9836,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=2000),-sigma,2,12,3,1,0.9836,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=3000),-sigma,2,12,3,1,0.9836,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,EMDS,-sigma,2,12,4,-1,0.9876,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,GLAD,-sigma,2,12,4,-1,0.846,0.31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,OneCoinDS,-sigma,2,12,4,-1,0.7972,0.058,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,HSDS_EM,-sigma,2,12,4,-1,0.9776,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,BDS(iter_sampling=1000),-sigma,2,12,4,1,0.9836,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,BDS(iter_sampling=2000),-sigma,2,12,4,0,0.782,0.006,4,284,246,385,386,257,60,38,56,46,43
tiny,hetero,BDS(iter_sampling=3000),-sigma,2,12,4,1,0.9836,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=1000),-sigma,2,12,4,1,0.9836,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=2000),-sigma,2,12,4,1,0.9836,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=3000),-sigma,2,12,4,1,0.9836,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,EMDS,-sigma,2,16,0,-1,0.9928,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,GLAD,-sigma,2,16,0,-1,0.834,0.208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,OneCoinDS,-sigma,2,16,0,-1,0.8004,0.032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,HSDS_EM,-sigma,2,16,0,-1,0.9844,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,BDS(iter_sampling=1000),-sigma,2,16,0,0,0.7736,0.004,3,290,260,412,491,475,80,58,74,77,74
tiny,hetero,BDS(iter_sampling=2000),-sigma,2,16,0,0,0.2144,0.026,2,443,482,379,457,389,80,80,71,75,48
tiny,hetero,BDS(iter_sampling=3000),-sigma,2,16,0,0,0.9924,0.996,3,284,557,0,338,258,80,75,0,53,54
tiny,hetero,HSDS_MCMC(iter_sampling=1000),-sigma,2,16,0,0,0.992,0.996,0,0,0,148,141,0,0,0,52,52,0
tiny,hetero,HSDS_MCMC(iter_sampling=2000),-sigma,2,16,0,1,0.9928,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=3000),-sigma,2,16,0,1,0.9928,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,EMDS,-sigma,2,16,1,-1,0.9928,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,GLAD,-sigma,2,16,1,-1,0.834,0.208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,OneCoinDS,-sigma,2,16,1,-1,0.8004,0.032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,HSDS_EM,-sigma,2,16,1,-1,0.9844,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,BDS(iter_sampling=1000),-sigma,2,16,1,0,0.9172,0.996,2,34,307,381,387,0,80,61,71,70,0
tiny,hetero,BDS(iter_sampling=2000),-sigma,2,16,1,0,0.7772,0.024,3,267,306,365,366,549,80,54,59,53,71
tiny,hetero,BDS(iter_sampling=3000),-sigma,2,16,1,0,0.9932,0.996,2,290,298,0,317,315,44,44,0,50,51
tiny,hetero,HSDS_MCMC(iter_sampling=1000),-sigma,2,16,1,1,0.9928,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=2000),-sigma,2,16,1,1,0.9928,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=3000),-sigma,2,16,1,0,0.992,0.996,0,0,0,148,140,0,0,0,52,53,0
tiny,hetero,EMDS,-sigma,2,16,2,-1,0.9928,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,GLAD,-sigma,2,16,2,-1,0.834,0.208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,OneCoinDS,-sigma,2,16,2,-1,0.8004,0.032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,HSDS_EM,-sigma,2,16,2,-1,0.9844,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,BDS(iter_sampling=1000),-sigma,2,16,2,0,0.9632,0.852,2,51,0,149,136,263,80,0,54,54,41
tiny,hetero,BDS(iter_sampling=2000),-sigma,2,16,2,0,0.7984,0.996,0,322,303,352,319,575,57,56,59,51,78
tiny,hetero,BDS(iter_sampling=3000),-sigma,2,16,2,0,0.7956,0.016,2,409,504,391,314,441,80,71,76,51,72
tiny,hetero,HSDS_MCMC(iter_sampling=1000),-sigma,2,16,2,1,0.9928,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=2000),-sigma,2,16,2,0,0.992,0.996,0,0,0,148,142,0,0,0,53,53,0
tiny,hetero,HSDS_MCMC(iter_sampling=3000),-sigma,2,16,2,0,0.9916,0.996,0,0,0,147,144,0,0,0,54,53,0
tiny,hetero,EMDS,-sigma,2,16,3,-1,0.9928,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,GLAD,-sigma,2,16,3,-1,0.834,0.208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,OneCoinDS,-sigma,2,16,3,-1,0.8004,0.032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,HSDS_EM,-sigma,2,16,3,-1,0.9844,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,BDS(iter_sampling=1000),-sigma,2,16,3,0,0.9892,0.978,2,308,0,350,0,0,80,0,58,0,0
tiny,hetero,BDS(iter_sampling=2000),-sigma,2,16,3,0,0.9448,0.996,3,50,533,303,464,411,80,75,55,74,62
tiny,hetero,BDS(iter_sampling=3000),-sigma,2,16,3,0,0.7708,0.996,0,479,517,441,516,444,71,78,71,71,71
tiny,hetero,HSDS_MCMC(iter_sampling=1000),-sigma,2,16,3,1,0.9928,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=2000),-sigma,2,16,3,1,0.9928,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,HSDS_MCMC(iter_sampling=3000),-sigma,2,16,3,1,0.9928,0.996,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,EMDS,-sigma,2,16,4,-1,0.9928,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,GLAD,-sigma,2,16,4,-1,0.834,0.208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,OneCoinDS,-sigma,2,16,4,-1,0.8004,0.032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,HSDS_EM,-sigma,2,16,4,-1,0.9844,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,BDS(iter_sampling=1000),-sigma,2,16,4,0,0.9596,0.84,2,448,441,321,361,258,80,66,57,67,55
tiny,hetero,BDS(iter_sampling=2000),-sigma,2,16,4,0,0.7736,0.004,3,367,0,402,560,299,80,0,75,71,52
tiny,hetero,BDS(iter_sampling=3000),-sigma,2,16,4,0,0.9936,0.996,2,32,258,0,314,451,80,57,0,60,56
tiny,hetero,HSDS_MCMC(iter_sampling=1000),-sigma,2,16,4,1,0.9928,0.996,0,0,0,0,0,0,0,0,0,0,0
